hidden,latent,layers,nonlinearity,layertype,memorysize,k,anomaliesSeen,f1,auc,rsTrn,rsTst,model,dataset
32,16,3,leakyrelu,Dense,1024,64,3,0.0,0.894806763270195,23.148330688476562,27.439197540283203,vae,wall-following-robot
32,16,3,leakyrelu,Dense,1024,64,4,0.0,0.8830592716660723,23.148330688476562,27.439197540283203,vae,wall-following-robot
32,16,3,leakyrelu,Dense,1024,64,5,0.005361930294906166,0.8048123374173137,23.148330688476562,27.439197540283203,vae,wall-following-robot
32,4,3,leakyrelu,Dense,1024,64,1,0.0,0.9717892542945907,14.100610733032227,14.762767791748047,vae,waveform-1
32,4,3,leakyrelu,Dense,1024,64,2,0.01639344262295082,0.9304994946776828,14.100610733032227,14.762767791748047,vae,waveform-1
32,4,3,leakyrelu,Dense,1024,64,3,0.00823045267489712,0.8937200645526946,14.100610733032227,14.762767791748047,vae,waveform-1
32,4,3,leakyrelu,Dense,1024,64,4,0.01646090534979424,0.883368591515654,14.100610733032227,14.762767791748047,vae,waveform-1
32,4,3,leakyrelu,Dense,1024,64,5,0.01639344262295082,0.8820001129790895,14.100610733032227,14.762767791748047,vae,waveform-1
32,8,3,leakyrelu,Dense,1024,64,1,0.0,0.9511302503186954,12.133319854736328,13.265913963317871,vae,waveform-1
32,8,3,leakyrelu,Dense,1024,64,2,0.0,0.9145925009551459,12.133319854736328,13.265913963317871,vae,waveform-1
32,8,3,leakyrelu,Dense,1024,64,3,0.0,0.8731458057290874,12.133319854736328,13.265913963317871,vae,waveform-1
32,8,3,leakyrelu,Dense,1024,64,4,0.008264462809917356,0.8843227600275714,12.133319854736328,13.265913963317871,vae,waveform-1
32,8,3,leakyrelu,Dense,1024,64,5,0.0,0.8288554372198181,12.133319854736328,13.265913963317871,vae,waveform-1
32,16,3,leakyrelu,Dense,1024,64,1,0.0,0.9350882919570119,20.84751319885254,21.715837478637695,vae,waveform-1
32,16,3,leakyrelu,Dense,1024,64,2,0.00823045267489712,0.9244982768092856,20.84751319885254,21.715837478637695,vae,waveform-1
32,16,3,leakyrelu,Dense,1024,64,3,0.00823045267489712,0.8668432715471158,20.84751319885254,21.715837478637695,vae,waveform-1
32,16,3,leakyrelu,Dense,1024,64,4,0.00823045267489712,0.8330393406307782,20.84751319885254,21.715837478637695,vae,waveform-1
32,16,3,leakyrelu,Dense,1024,64,5,0.01639344262295082,0.7707139315109526,20.84751319885254,21.715837478637695,vae,waveform-1
