hidden,latent,layers,nonlinearity,layertype,memorysize,k,β,anomaliesSeen,f1,auc,rsTrn,rsTst,knnauc,knnprec,knnrecall,ar,i,model,dataset
32,8,3,relu,Dense,128,32,0.05,3,0.10256410256410256,0.8736574335782927,0.22514469751588626,0.30406601370184866,0.6130582249858678,1.0,0.06896551724137931,0.01,6,svae,cardiotocography
32,8,3,relu,Dense,128,32,0.05,4,0.23255813953488372,0.869135104578858,0.22514469751588626,0.30406601370184866,0.6130582249858678,1.0,0.06896551724137931,0.01,6,svae,cardiotocography
32,8,3,relu,Dense,128,32,0.05,5,0.14285714285714285,0.855191256830601,0.22514469751588626,0.30406601370184866,0.6130582249858678,1.0,0.06896551724137931,0.01,6,svae,cardiotocography
32,8,3,relu,Dense,128,32,0.05,1,0.0,0.511447145279819,0.2121092196787336,0.2666534974704181,0.6009986809873752,NaN,0.0,0.005,6,svae,cardiotocography
32,8,3,relu,Dense,128,32,0.05,2,0.11428571428571428,0.5716977576785378,0.2121092196787336,0.2666534974704181,0.6009986809873752,NaN,0.0,0.005,6,svae,cardiotocography
32,8,3,relu,Dense,128,32,0.05,3,0.2564102564102564,0.8336630864895421,0.2121092196787336,0.2666534974704181,0.6009986809873752,NaN,0.0,0.005,6,svae,cardiotocography
32,8,3,relu,Dense,128,32,0.05,4,0.3902439024390244,0.8429432824571321,0.2121092196787336,0.2666534974704181,0.6009986809873752,NaN,0.0,0.005,6,svae,cardiotocography
32,8,3,relu,Dense,128,32,0.05,5,0.3,0.8494441303938196,0.2121092196787336,0.2666534974704181,0.6009986809873752,NaN,0.0,0.005,6,svae,cardiotocography
32,8,3,relu,Dense,32,16,0.05,1,0.20512820512820512,0.8396457508950443,0.2200887151525149,0.24259116885476162,0.9154889768230637,0.5882352941176471,0.3448275862068966,0.05,7,svae,cardiotocography
32,8,3,relu,Dense,32,16,0.05,2,0.32558139534883723,0.8126530996796684,0.2200887151525149,0.24259116885476162,0.9154889768230637,0.5882352941176471,0.3448275862068966,0.05,7,svae,cardiotocography
32,8,3,relu,Dense,32,16,0.05,3,0.27906976744186046,0.8567458074241567,0.2200887151525149,0.24259116885476162,0.9154889768230637,0.5882352941176471,0.3448275862068966,0.05,7,svae,cardiotocography
32,8,3,relu,Dense,32,16,0.05,4,0.2608695652173913,0.8660260033917467,0.2200887151525149,0.24259116885476162,0.9154889768230637,0.5882352941176471,0.3448275862068966,0.05,7,svae,cardiotocography
32,8,3,relu,Dense,32,16,0.05,5,0.26666666666666666,0.8920293951384963,0.2200887151525149,0.24259116885476162,0.9154889768230637,0.5882352941176471,0.3448275862068966,0.05,7,svae,cardiotocography
32,8,3,relu,Dense,32,16,0.05,1,0.38095238095238093,0.8156208780855474,0.21621162747119438,0.23339221691250733,0.6977576785377803,NaN,0.0,0.01,7,svae,cardiotocography
32,8,3,relu,Dense,32,16,0.05,2,0.3684210526315789,0.8461465988317316,0.21621162747119438,0.23339221691250733,0.6977576785377803,NaN,0.0,0.01,7,svae,cardiotocography
32,8,3,relu,Dense,32,16,0.05,3,0.37209302325581395,0.8871302053891088,0.21621162747119438,0.23339221691250733,0.6977576785377803,NaN,0.0,0.01,7,svae,cardiotocography
32,8,3,relu,Dense,32,16,0.05,4,0.4090909090909091,0.8801582815149802,0.21621162747119438,0.23339221691250733,0.6977576785377803,NaN,0.0,0.01,7,svae,cardiotocography
32,8,3,relu,Dense,32,16,0.05,5,0.2916666666666667,0.8342754852082156,0.21621162747119438,0.23339221691250733,0.6977576785377803,NaN,0.0,0.01,7,svae,cardiotocography
32,8,3,relu,Dense,32,16,0.05,1,0.38095238095238093,0.9060674580742416,0.23737866305158137,0.2670978145503166,0.6172979084228378,1.0,0.10344827586206896,0.005,7,svae,cardiotocography
32,8,3,relu,Dense,32,16,0.05,2,0.4583333333333333,0.9243452044469569,0.23737866305158137,0.2670978145503166,0.6172979084228378,1.0,0.10344827586206896,0.005,7,svae,cardiotocography
32,8,3,relu,Dense,32,16,0.05,3,0.32558139534883723,0.9189749387601281,0.23737866305158137,0.2670978145503166,0.6172979084228378,1.0,0.10344827586206896,0.005,7,svae,cardiotocography
32,8,3,relu,Dense,32,16,0.05,4,0.4827586206896552,0.9162426983229697,0.23737866305158137,0.2670978145503166,0.6172979084228378,1.0,0.10344827586206896,0.005,7,svae,cardiotocography
32,8,3,relu,Dense,32,16,0.05,5,0.4411764705882353,0.9085170529489354,0.23737866305158137,0.2670978145503166,0.6172979084228378,1.0,0.10344827586206896,0.005,7,svae,cardiotocography
32,8,3,relu,Dense,128,16,0.05,1,0.0,0.4644808743169398,0.1999252914025195,0.2231863633788099,0.8639532692670059,0.5294117647058824,0.3103448275862069,0.05,7,svae,cardiotocography
32,8,3,relu,Dense,128,16,0.05,2,0.21621621621621623,0.8393631053325796,0.1999252914025195,0.2231863633788099,0.8639532692670059,0.5294117647058824,0.3103448275862069,0.05,7,svae,cardiotocography
32,8,3,relu,Dense,128,16,0.05,3,0.3157894736842105,0.896975692481628,0.1999252914025195,0.2231863633788099,0.8639532692670059,0.5294117647058824,0.3103448275862069,0.05,7,svae,cardiotocography
32,8,3,relu,Dense,128,16,0.05,4,0.2727272727272727,0.8742698322969664,0.1999252914025195,0.2231863633788099,0.8639532692670059,0.5294117647058824,0.3103448275862069,0.05,7,svae,cardiotocography
32,8,3,relu,Dense,128,16,0.05,5,0.3,0.8896740154512908,0.1999252914025195,0.2231863633788099,0.8639532692670059,0.5294117647058824,0.3103448275862069,0.05,7,svae,cardiotocography
32,8,3,relu,Dense,128,16,0.05,1,0.10256410256410256,0.6740154512907481,0.2605316659389258,0.28923363980269695,0.658375730167703,0.5,0.06896551724137931,0.01,7,svae,cardiotocography
32,8,3,relu,Dense,128,16,0.05,2,0.17777777777777778,0.8071415112116074,0.2605316659389258,0.28923363980269695,0.658375730167703,0.5,0.06896551724137931,0.01,7,svae,cardiotocography
32,8,3,relu,Dense,128,16,0.05,3,0.16326530612244897,0.8236762766157903,0.2605316659389258,0.28923363980269695,0.658375730167703,0.5,0.06896551724137931,0.01,7,svae,cardiotocography
32,8,3,relu,Dense,128,16,0.05,4,0.25,0.818447333710194,0.2605316659389258,0.28923363980269695,0.658375730167703,0.5,0.06896551724137931,0.01,7,svae,cardiotocography
32,8,3,relu,Dense,128,16,0.05,5,0.26666666666666666,0.8371019408328622,0.2605316659389258,0.28923363980269695,0.658375730167703,0.5,0.06896551724137931,0.01,7,svae,cardiotocography
32,8,3,relu,Dense,128,16,0.05,1,0.06666666666666667,0.7810439042773695,0.19878889522886775,0.22311334750185807,0.6019879404560015,1.0,0.034482758620689655,0.005,7,svae,cardiotocography
32,8,3,relu,Dense,128,16,0.05,2,0.13953488372093023,0.8198134539287734,0.19878889522886775,0.22311334750185807,0.6019879404560015,1.0,0.034482758620689655,0.005,7,svae,cardiotocography
32,8,3,relu,Dense,128,16,0.05,3,0.17391304347826086,0.7841530054644809,0.19878889522886775,0.22311334750185807,0.6019879404560015,1.0,0.034482758620689655,0.005,7,svae,cardiotocography
32,8,3,relu,Dense,128,16,0.05,4,0.375,0.8660260033917466,0.19878889522886775,0.22311334750185807,0.6019879404560015,1.0,0.034482758620689655,0.005,7,svae,cardiotocography
32,8,3,relu,Dense,128,16,0.05,5,0.36,0.856840022611645,0.19878889522886775,0.22311334750185807,0.6019879404560015,1.0,0.034482758620689655,0.005,7,svae,cardiotocography
32,8,3,relu,Dense,32,32,0.05,1,0.2857142857142857,0.7908422837761447,0.2289044214110854,0.2563564130676684,0.8607028452986621,0.7333333333333333,0.3793103448275862,0.05,7,svae,cardiotocography
32,8,3,relu,Dense,32,32,0.05,2,0.2857142857142857,0.8234407386470699,0.2289044214110854,0.2563564130676684,0.8607028452986621,0.7333333333333333,0.3793103448275862,0.05,7,svae,cardiotocography
32,8,3,relu,Dense,32,32,0.05,3,0.34615384615384615,0.8517052948935369,0.2289044214110854,0.2563564130676684,0.8607028452986621,0.7333333333333333,0.3793103448275862,0.05,7,svae,cardiotocography
32,8,3,relu,Dense,32,32,0.05,4,0.40816326530612246,0.8659317882042585,0.2289044214110854,0.2563564130676684,0.8607028452986621,0.7333333333333333,0.3793103448275862,0.05,7,svae,cardiotocography
32,8,3,relu,Dense,32,32,0.05,5,0.5161290322580645,0.8925946862634258,0.2289044214110854,0.2563564130676684,0.8607028452986621,0.7333333333333333,0.3793103448275862,0.05,7,svae,cardiotocography
32,8,3,relu,Dense,32,32,0.05,1,0.0,0.7248916525343886,0.21479691697873524,0.23754769923375532,0.6986527228189184,1.0,0.13793103448275862,0.01,7,svae,cardiotocography
32,8,3,relu,Dense,32,32,0.05,2,0.28,0.879592990390051,0.21479691697873524,0.23754769923375532,0.6986527228189184,1.0,0.13793103448275862,0.01,7,svae,cardiotocography
32,8,3,relu,Dense,32,32,0.05,3,0.4146341463414634,0.9200113058224986,0.21479691697873524,0.23754769923375532,0.6986527228189184,1.0,0.13793103448275862,0.01,7,svae,cardiotocography
32,8,3,relu,Dense,32,32,0.05,4,0.32323232323232326,0.9120030148859997,0.21479691697873524,0.23754769923375532,0.6986527228189184,1.0,0.13793103448275862,0.01,7,svae,cardiotocography
32,8,3,relu,Dense,32,32,0.05,5,0.35514018691588783,0.9145468249481816,0.21479691697873524,0.23754769923375532,0.6986527228189184,1.0,0.13793103448275862,0.01,7,svae,cardiotocography
32,8,3,relu,Dense,32,32,0.05,1,0.0975609756097561,0.8048803467118899,0.27196480454202043,0.2885154150936856,0.5410778217448653,NaN,0.0,0.005,7,svae,cardiotocography
32,8,3,relu,Dense,32,32,0.05,2,0.3508771929824561,0.8813830789523271,0.27196480454202043,0.2885154150936856,0.5410778217448653,NaN,0.0,0.005,7,svae,cardiotocography
32,8,3,relu,Dense,32,32,0.05,3,0.2222222222222222,0.8882607876389674,0.27196480454202043,0.2885154150936856,0.5410778217448653,NaN,0.0,0.005,7,svae,cardiotocography
32,8,3,relu,Dense,32,32,0.05,4,0.2,0.8925946862634256,0.27196480454202043,0.2885154150936856,0.5410778217448653,NaN,0.0,0.005,7,svae,cardiotocography
32,8,3,relu,Dense,32,32,0.05,5,0.21505376344086022,0.9023930657622008,0.27196480454202043,0.2885154150936856,0.5410778217448653,NaN,0.0,0.005,7,svae,cardiotocography
32,8,3,relu,Dense,128,32,0.05,1,0.06666666666666667,0.5123421895609573,0.23622261962798513,0.251386298876569,0.7941398153382326,0.38461538461538464,0.1724137931034483,0.05,7,svae,cardiotocography
32,8,3,relu,Dense,128,32,0.05,2,0.2926829268292683,0.859336725080083,0.23622261962798513,0.251386298876569,0.7941398153382326,0.38461538461538464,0.1724137931034483,0.05,7,svae,cardiotocography
32,8,3,relu,Dense,128,32,0.05,3,0.40816326530612246,0.8892971547013379,0.23622261962798513,0.251386298876569,0.7941398153382326,0.38461538461538464,0.1724137931034483,0.05,7,svae,cardiotocography
32,8,3,relu,Dense,128,32,0.05,4,0.2916666666666667,0.8854343320143208,0.23622261962798513,0.251386298876569,0.7941398153382326,0.38461538461538464,0.1724137931034483,0.05,7,svae,cardiotocography
32,8,3,relu,Dense,128,32,0.05,5,0.27450980392156865,0.8745053702656869,0.23622261962798513,0.251386298876569,0.7941398153382326,0.38461538461538464,0.1724137931034483,0.05,7,svae,cardiotocography
32,8,3,relu,Dense,128,32,0.05,1,0.17142857142857143,0.899095534200113,0.22553966436448203,0.24609095096966452,0.7676182400602978,0.5,0.06896551724137931,0.01,7,svae,cardiotocography
32,8,3,relu,Dense,128,32,0.05,2,0.058823529411764705,0.8931128697946109,0.22553966436448203,0.24609095096966452,0.7676182400602978,0.5,0.06896551724137931,0.01,7,svae,cardiotocography
32,8,3,relu,Dense,128,32,0.05,3,0.11428571428571428,0.8958922178255135,0.22553966436448203,0.24609095096966452,0.7676182400602978,0.5,0.06896551724137931,0.01,7,svae,cardiotocography
32,8,3,relu,Dense,128,32,0.05,4,0.30434782608695654,0.9038534011682684,0.22553966436448203,0.24609095096966452,0.7676182400602978,0.5,0.06896551724137931,0.01,7,svae,cardiotocography
32,8,3,relu,Dense,128,32,0.05,5,0.26666666666666666,0.9015451290748069,0.22553966436448203,0.24609095096966452,0.7676182400602978,0.5,0.06896551724137931,0.01,7,svae,cardiotocography
32,8,3,relu,Dense,128,32,0.05,1,0.2564102564102564,0.9046542302619183,0.21386587477883978,0.23852694661943696,0.5821556434897306,NaN,0.0,0.005,7,svae,cardiotocography
32,8,3,relu,Dense,128,32,0.05,2,0.2564102564102564,0.9018277746372715,0.21386587477883978,0.23852694661943696,0.5821556434897306,NaN,0.0,0.005,7,svae,cardiotocography
32,8,3,relu,Dense,128,32,0.05,3,0.23529411764705882,0.8622573958922178,0.21386587477883978,0.23852694661943696,0.5821556434897306,NaN,0.0,0.005,7,svae,cardiotocography
32,8,3,relu,Dense,128,32,0.05,4,0.358974358974359,0.8940079140757489,0.21386587477883978,0.23852694661943696,0.5821556434897306,NaN,0.0,0.005,7,svae,cardiotocography
32,8,3,relu,Dense,128,32,0.05,5,0.2564102564102564,0.8925004710759374,0.21386587477883978,0.23852694661943696,0.5821556434897306,NaN,0.0,0.005,7,svae,cardiotocography
32,8,3,relu,Dense,32,16,0.05,1,0.12121212121212122,0.4607593744111551,0.23139611720959838,0.25635672014218913,0.8639061616732617,0.7857142857142857,0.3793103448275862,0.05,8,svae,cardiotocography
32,8,3,relu,Dense,32,16,0.05,2,0.18181818181818182,0.8647069907669116,0.23139611720959838,0.25635672014218913,0.8639061616732617,0.7857142857142857,0.3793103448275862,0.05,8,svae,cardiotocography
32,8,3,relu,Dense,32,16,0.05,3,0.33962264150943394,0.9424345204446957,0.23139611720959838,0.25635672014218913,0.8639061616732617,0.7857142857142857,0.3793103448275862,0.05,8,svae,cardiotocography
32,8,3,relu,Dense,32,16,0.05,4,0.35714285714285715,0.9521386847559826,0.23139611720959838,0.25635672014218913,0.8639061616732617,0.7857142857142857,0.3793103448275862,0.05,8,svae,cardiotocography
32,8,3,relu,Dense,32,16,0.05,5,0.3548387096774194,0.9189749387601281,0.23139611720959838,0.25635672014218913,0.8639061616732617,0.7857142857142857,0.3793103448275862,0.05,8,svae,cardiotocography
32,8,3,relu,Dense,32,16,0.05,1,0.0,0.6847559826644055,0.21231563441956486,0.2309231023166914,0.6462219709817223,0.5,0.034482758620689655,0.01,8,svae,cardiotocography
32,8,3,relu,Dense,32,16,0.05,2,0.07407407407407407,0.8628226870171471,0.21231563441956486,0.2309231023166914,0.6462219709817223,0.5,0.034482758620689655,0.01,8,svae,cardiotocography
32,8,3,relu,Dense,32,16,0.05,3,0.3225806451612903,0.926512153759186,0.21231563441956486,0.2309231023166914,0.6462219709817223,0.5,0.034482758620689655,0.01,8,svae,cardiotocography
32,8,3,relu,Dense,32,16,0.05,4,0.1724137931034483,0.9271716600716036,0.21231563441956486,0.2309231023166914,0.6462219709817223,0.5,0.034482758620689655,0.01,8,svae,cardiotocography
32,8,3,relu,Dense,32,16,0.05,5,0.10909090909090909,0.9271716600716036,0.21231563441956486,0.2309231023166914,0.6462219709817223,0.5,0.034482758620689655,0.01,8,svae,cardiotocography
32,8,3,relu,Dense,32,16,0.05,1,0.23529411764705882,0.9469568494441305,0.22558397839233785,0.24776078608096055,0.5836630864895421,NaN,0.0,0.005,8,svae,cardiotocography
32,8,3,relu,Dense,32,16,0.05,2,0.3,0.898624458262672,0.22558397839233785,0.24776078608096055,0.5836630864895421,NaN,0.0,0.005,8,svae,cardiotocography
32,8,3,relu,Dense,32,16,0.05,3,0.3050847457627119,0.9119087996985115,0.22558397839233785,0.24776078608096055,0.5836630864895421,NaN,0.0,0.005,8,svae,cardiotocography
32,8,3,relu,Dense,32,16,0.05,4,0.31746031746031744,0.9093649896363294,0.22558397839233785,0.24776078608096055,0.5836630864895421,NaN,0.0,0.005,8,svae,cardiotocography
32,8,3,relu,Dense,32,16,0.05,5,0.3492063492063492,0.9198228754475222,0.22558397839233785,0.24776078608096055,0.5836630864895421,NaN,0.0,0.005,8,svae,cardiotocography
32,8,3,relu,Dense,128,16,0.05,1,0.16666666666666666,0.8438383267382702,0.2418859759635382,0.2848165027107532,0.8819483700772563,0.6923076923076923,0.3103448275862069,0.05,8,svae,cardiotocography
32,8,3,relu,Dense,128,16,0.05,2,0.3,0.9120972300734878,0.2418859759635382,0.2848165027107532,0.8819483700772563,0.6923076923076923,0.3103448275862069,0.05,8,svae,cardiotocography
32,8,3,relu,Dense,128,16,0.05,3,0.27906976744186046,0.9060674580742415,0.2418859759635382,0.2848165027107532,0.8819483700772563,0.6923076923076923,0.3103448275862069,0.05,8,svae,cardiotocography
32,8,3,relu,Dense,128,16,0.05,4,0.2,0.8816657245147919,0.2418859759635382,0.2848165027107532,0.8819483700772563,0.6923076923076923,0.3103448275862069,0.05,8,svae,cardiotocography
32,8,3,relu,Dense,128,16,0.05,5,0.3404255319148936,0.886423591482947,0.2418859759635382,0.2848165027107532,0.8819483700772563,0.6923076923076923,0.3103448275862069,0.05,8,svae,cardiotocography
32,8,3,relu,Dense,128,16,0.05,1,0.11764705882352941,0.8466176747691728,0.24470916403412732,0.2766580529323486,0.7001130582249858,1.0,0.034482758620689655,0.01,8,svae,cardiotocography
32,8,3,relu,Dense,128,16,0.05,2,0.23809523809523808,0.91727906538534,0.24470916403412732,0.2766580529323486,0.7001130582249858,1.0,0.034482758620689655,0.01,8,svae,cardiotocography
32,8,3,relu,Dense,128,16,0.05,3,0.2608695652173913,0.9223666855097042,0.24470916403412732,0.2766580529323486,0.7001130582249858,1.0,0.034482758620689655,0.01,8,svae,cardiotocography
32,8,3,relu,Dense,128,16,0.05,4,0.4166666666666667,0.9325419257584323,0.24470916403412732,0.2766580529323486,0.7001130582249858,1.0,0.034482758620689655,0.01,8,svae,cardiotocography
32,8,3,relu,Dense,128,16,0.05,5,0.19047619047619047,0.9153005464480874,0.24470916403412732,0.2766580529323486,0.7001130582249858,1.0,0.034482758620689655,0.01,8,svae,cardiotocography
32,8,3,relu,Dense,128,16,0.05,1,0.0,0.7296966270962879,0.22406122154622518,0.24167752171319262,0.6507442999811569,1.0,0.034482758620689655,0.005,8,svae,cardiotocography
32,8,3,relu,Dense,128,16,0.05,2,0.1951219512195122,0.8791219144526098,0.22406122154622518,0.24167752171319262,0.6507442999811569,1.0,0.034482758620689655,0.005,8,svae,cardiotocography
32,8,3,relu,Dense,128,16,0.05,3,0.26666666666666666,0.9055021669493122,0.22406122154622518,0.24167752171319262,0.6507442999811569,1.0,0.034482758620689655,0.005,8,svae,cardiotocography
32,8,3,relu,Dense,128,16,0.05,4,0.391304347826087,0.9023930657622008,0.22406122154622518,0.24167752171319262,0.6507442999811569,1.0,0.034482758620689655,0.005,8,svae,cardiotocography
32,8,3,relu,Dense,128,16,0.05,5,0.5423728813559322,0.9181270020727339,0.22406122154622518,0.24167752171319262,0.6507442999811569,1.0,0.034482758620689655,0.005,8,svae,cardiotocography
32,8,3,relu,Dense,32,32,0.05,1,0.05128205128205128,0.7498586772187676,0.23780488379451134,0.28029252264950416,0.9022988505747124,0.75,0.3103448275862069,0.05,8,svae,cardiotocography
32,8,3,relu,Dense,32,32,0.05,2,0.25,0.8842095345769738,0.23780488379451134,0.28029252264950416,0.9022988505747124,0.75,0.3103448275862069,0.05,8,svae,cardiotocography
32,8,3,relu,Dense,32,32,0.05,3,0.4,0.8643301300169588,0.23780488379451134,0.28029252264950416,0.9022988505747124,0.75,0.3103448275862069,0.05,8,svae,cardiotocography
32,8,3,relu,Dense,32,32,0.05,4,0.27692307692307694,0.8838326738270209,0.23780488379451134,0.28029252264950416,0.9022988505747124,0.75,0.3103448275862069,0.05,8,svae,cardiotocography
32,8,3,relu,Dense,32,32,0.05,5,0.4166666666666667,0.8721499905784813,0.23780488379451134,0.28029252264950416,0.9022988505747124,0.75,0.3103448275862069,0.05,8,svae,cardiotocography
32,8,3,relu,Dense,32,32,0.05,1,0.0,0.7247974373469004,0.29209849642448443,0.3363835963509287,0.7193329564725833,1.0,0.10344827586206896,0.01,8,svae,cardiotocography
32,8,3,relu,Dense,32,32,0.05,2,0.0392156862745098,0.8589598643301299,0.29209849642448443,0.3363835963509287,0.7193329564725833,1.0,0.10344827586206896,0.01,8,svae,cardiotocography
32,8,3,relu,Dense,32,32,0.05,3,0.10344827586206896,0.8777086866402863,0.29209849642448443,0.3363835963509287,0.7193329564725833,1.0,0.10344827586206896,0.01,8,svae,cardiotocography
32,8,3,relu,Dense,32,32,0.05,4,0.13559322033898305,0.8702656868287167,0.29209849642448443,0.3363835963509287,0.7193329564725833,1.0,0.10344827586206896,0.01,8,svae,cardiotocography
32,8,3,relu,Dense,32,32,0.05,5,0.2222222222222222,0.8557565479555305,0.29209849642448443,0.3363835963509287,0.7193329564725833,1.0,0.10344827586206896,0.01,8,svae,cardiotocography
32,8,3,relu,Dense,32,32,0.05,1,0.05714285714285714,0.8091200301488599,0.241623224739889,0.27308122097145693,0.5087620124364047,NaN,0.0,0.005,8,svae,cardiotocography
32,8,3,relu,Dense,32,32,0.05,2,0.058823529411764705,0.8166572451479178,0.241623224739889,0.27308122097145693,0.5087620124364047,NaN,0.0,0.005,8,svae,cardiotocography
32,8,3,relu,Dense,32,32,0.05,3,0.25,0.9063501036367063,0.241623224739889,0.27308122097145693,0.5087620124364047,NaN,0.0,0.005,8,svae,cardiotocography
32,8,3,relu,Dense,32,32,0.05,4,0.16,0.8429432824571321,0.241623224739889,0.27308122097145693,0.5087620124364047,NaN,0.0,0.005,8,svae,cardiotocography
32,8,3,relu,Dense,32,32,0.05,5,0.28169014084507044,0.8477482570190314,0.241623224739889,0.27308122097145693,0.5087620124364047,NaN,0.0,0.005,8,svae,cardiotocography
32,8,3,relu,Dense,128,32,0.05,1,0.11764705882352941,0.7933860938383267,0.24739109553587757,0.2958245054002171,0.8430374976446203,0.625,0.1724137931034483,0.05,8,svae,cardiotocography
32,8,3,relu,Dense,128,32,0.05,2,0.20512820512820512,0.822215941209723,0.24739109553587757,0.2958245054002171,0.8430374976446203,0.625,0.1724137931034483,0.05,8,svae,cardiotocography
32,8,3,relu,Dense,128,32,0.05,3,0.23255813953488372,0.8056340682117957,0.24739109553587757,0.2958245054002171,0.8430374976446203,0.625,0.1724137931034483,0.05,8,svae,cardiotocography
32,8,3,relu,Dense,128,32,0.05,4,0.27906976744186046,0.8372432636140946,0.24739109553587757,0.2958245054002171,0.8430374976446203,0.625,0.1724137931034483,0.05,8,svae,cardiotocography
32,8,3,relu,Dense,128,32,0.05,5,0.47619047619047616,0.8486904088939136,0.24739109553587757,0.2958245054002171,0.8430374976446203,0.625,0.1724137931034483,0.05,8,svae,cardiotocography
32,8,3,relu,Dense,128,32,0.05,1,0.17142857142857143,0.890616167326173,0.21335925026032138,0.23855767715146103,0.7190503109101186,1.0,0.034482758620689655,0.01,8,svae,cardiotocography
32,8,3,relu,Dense,128,32,0.05,2,0.20512820512820512,0.8725268513284341,0.21335925026032138,0.23855767715146103,0.7190503109101186,1.0,0.034482758620689655,0.01,8,svae,cardiotocography
32,8,3,relu,Dense,128,32,0.05,3,0.4166666666666667,0.8632466553608442,0.21335925026032138,0.23855767715146103,0.7190503109101186,1.0,0.034482758620689655,0.01,8,svae,cardiotocography
32,8,3,relu,Dense,128,32,0.05,4,0.46808510638297873,0.8875070661390616,0.21335925026032138,0.23855767715146103,0.7190503109101186,1.0,0.034482758620689655,0.01,8,svae,cardiotocography
32,8,3,relu,Dense,128,32,0.05,5,0.2857142857142857,0.879216129640098,0.21335925026032138,0.23855767715146103,0.7190503109101186,1.0,0.034482758620689655,0.01,8,svae,cardiotocography
32,8,3,relu,Dense,128,32,0.05,1,0.125,0.9136046730732994,0.23694070208501777,0.2540612007871496,0.5624175617109478,NaN,0.0,0.005,8,svae,cardiotocography
32,8,3,relu,Dense,128,32,0.05,2,0.32432432432432434,0.922743546259657,0.23694070208501777,0.2540612007871496,0.5624175617109478,NaN,0.0,0.005,8,svae,cardiotocography
32,8,3,relu,Dense,128,32,0.05,3,0.058823529411764705,0.92736009044658,0.23694070208501777,0.2540612007871496,0.5624175617109478,NaN,0.0,0.005,8,svae,cardiotocography
32,8,3,relu,Dense,128,32,0.05,4,0.21621621621621623,0.9212361032598455,0.23694070208501777,0.2540612007871496,0.5624175617109478,NaN,0.0,0.005,8,svae,cardiotocography
32,8,3,relu,Dense,128,32,0.05,5,0.3684210526315789,0.915960052760505,0.23694070208501777,0.2540612007871496,0.5624175617109478,NaN,0.0,0.005,8,svae,cardiotocography
32,8,3,relu,Dense,32,16,0.05,1,0.21621621621621623,0.8731863576408516,0.27996205064709173,0.35569955253736435,0.8841153193894856,0.7222222222222222,0.4482758620689655,0.05,9,svae,cardiotocography
32,8,3,relu,Dense,32,16,0.05,2,0.27450980392156865,0.9608064820048992,0.27996205064709173,0.35569955253736435,0.8841153193894856,0.7222222222222222,0.4482758620689655,0.05,9,svae,cardiotocography
32,8,3,relu,Dense,32,16,0.05,3,0.3111111111111111,0.9453551912568307,0.27996205064709173,0.35569955253736435,0.8841153193894856,0.7222222222222222,0.4482758620689655,0.05,9,svae,cardiotocography
32,8,3,relu,Dense,32,16,0.05,4,0.4838709677419355,0.9480874316939891,0.27996205064709173,0.35569955253736435,0.8841153193894856,0.7222222222222222,0.4482758620689655,0.05,9,svae,cardiotocography
32,8,3,relu,Dense,32,16,0.05,5,0.5573770491803278,0.9570378745053704,0.27996205064709173,0.35569955253736435,0.8841153193894856,0.7222222222222222,0.4482758620689655,0.05,9,svae,cardiotocography
32,8,3,relu,Dense,32,16,0.05,1,0.11538461538461539,0.8131712832108535,0.2616849638234116,0.33605687417271446,0.7635669869983042,0.8,0.13793103448275862,0.01,9,svae,cardiotocography
32,8,3,relu,Dense,32,16,0.05,2,0.19672131147540983,0.8092142453363482,0.2616849638234116,0.33605687417271446,0.7635669869983042,0.8,0.13793103448275862,0.01,9,svae,cardiotocography
32,8,3,relu,Dense,32,16,0.05,3,0.22784810126582278,0.8778971170152629,0.2616849638234116,0.33605687417271446,0.7635669869983042,0.8,0.13793103448275862,0.01,9,svae,cardiotocography
32,8,3,relu,Dense,32,16,0.05,4,0.33707865168539325,0.9200113058224986,0.2616849638234116,0.33605687417271446,0.7635669869983042,0.8,0.13793103448275862,0.01,9,svae,cardiotocography
32,8,3,relu,Dense,32,16,0.05,5,0.37777777777777777,0.9220840399472394,0.2616849638234116,0.33605687417271446,0.7635669869983042,0.8,0.13793103448275862,0.01,9,svae,cardiotocography
32,8,3,relu,Dense,32,16,0.05,1,0.20833333333333334,0.9301865460712266,0.2900765367482484,0.36853219631484524,0.5305728283399284,NaN,0.0,0.005,9,svae,cardiotocography
32,8,3,relu,Dense,32,16,0.05,2,0.17391304347826086,0.9233088373845864,0.2900765367482484,0.36853219631484524,0.5305728283399284,NaN,0.0,0.005,9,svae,cardiotocography
32,8,3,relu,Dense,32,16,0.05,3,0.27450980392156865,0.8949500659506313,0.2900765367482484,0.36853219631484524,0.5305728283399284,NaN,0.0,0.005,9,svae,cardiotocography
32,8,3,relu,Dense,32,16,0.05,4,0.27450980392156865,0.9357452421330318,0.2900765367482484,0.36853219631484524,0.5305728283399284,NaN,0.0,0.005,9,svae,cardiotocography
32,8,3,relu,Dense,32,16,0.05,5,0.2711864406779661,0.902016205012248,0.2900765367482484,0.36853219631484524,0.5305728283399284,NaN,0.0,0.005,9,svae,cardiotocography
32,8,3,relu,Dense,128,16,0.05,1,0.18181818181818182,0.9142170717919729,0.24918811689139858,0.2948477880858049,0.7863670623704542,0.4444444444444444,0.13793103448275862,0.05,9,svae,cardiotocography
32,8,3,relu,Dense,128,16,0.05,2,0.12121212121212122,0.9176559261352929,0.24918811689139858,0.2948477880858049,0.7863670623704542,0.4444444444444444,0.13793103448275862,0.05,9,svae,cardiotocography
