hidden,latent,layers,nonlinearity,layertype,memorysize,k,β,anomaliesSeen,aucpxv,aucf2,aucf3,ar,i,κ,anom_sel,model,dataset
32,8,3,relu,Dense,256,0,0.5,3,0.913,0.8745,0.8225000000000001,0.05,1,1.0,rnd,svae,pima-indians
32,8,3,relu,Dense,256,0,0.5,3,0.913,0.8775,0.8215,0.05,1,3.0,rnd,svae,pima-indians
32,8,3,relu,Dense,256,0,0.5,3,0.913,0.877,0.822,0.05,1,5.0,rnd,svae,pima-indians
32,8,3,relu,Dense,256,0,0.5,3,0.913,0.872,0.8285,0.05,1,10.0,rnd,svae,pima-indians
32,8,3,relu,Dense,256,0,0.5,3,0.913,0.867,0.8554999999999999,0.05,1,50.0,rnd,svae,pima-indians
32,8,3,relu,Dense,256,0,0.5,4,0.913,0.9115,0.8765,0.05,1,0.5,rnd,svae,pima-indians
32,8,3,relu,Dense,256,0,0.5,4,0.913,0.914,0.8755,0.05,1,1.0,rnd,svae,pima-indians
32,8,3,relu,Dense,256,0,0.5,4,0.913,0.9099999999999999,0.8734999999999999,0.05,1,3.0,rnd,svae,pima-indians
32,8,3,relu,Dense,256,0,0.5,4,0.913,0.9019999999999999,0.8745,0.05,1,5.0,rnd,svae,pima-indians
32,8,3,relu,Dense,256,0,0.5,4,0.913,0.8925,0.879,0.05,1,10.0,rnd,svae,pima-indians
32,8,3,relu,Dense,256,0,0.5,4,0.913,0.8915,0.8895000000000001,0.05,1,50.0,rnd,svae,pima-indians
32,8,3,relu,Dense,256,0,0.5,5,0.913,0.938,0.899,0.05,1,0.5,rnd,svae,pima-indians
32,8,3,relu,Dense,256,0,0.5,5,0.913,0.9415,0.9,0.05,1,1.0,rnd,svae,pima-indians
32,8,3,relu,Dense,256,0,0.5,5,0.913,0.9325,0.895,0.05,1,3.0,rnd,svae,pima-indians
32,8,3,relu,Dense,256,0,0.5,5,0.913,0.9235,0.895,0.05,1,5.0,rnd,svae,pima-indians
32,8,3,relu,Dense,256,0,0.5,5,0.913,0.8975,0.8955,0.05,1,10.0,rnd,svae,pima-indians
32,8,3,relu,Dense,256,0,0.5,5,0.913,0.8845000000000001,0.888,0.05,1,50.0,rnd,svae,pima-indians
32,8,3,relu,Dense,256,0,0.5,6,0.913,0.9275,0.9075,0.05,1,0.5,rnd,svae,pima-indians
32,8,3,relu,Dense,256,0,0.5,6,0.913,0.9275,0.9055,0.05,1,1.0,rnd,svae,pima-indians
32,8,3,relu,Dense,256,0,0.5,6,0.913,0.925,0.903,0.05,1,3.0,rnd,svae,pima-indians
32,8,3,relu,Dense,256,0,0.5,6,0.913,0.917,0.898,0.05,1,5.0,rnd,svae,pima-indians
32,8,3,relu,Dense,256,0,0.5,6,0.913,0.899,0.8915,0.05,1,10.0,rnd,svae,pima-indians
32,8,3,relu,Dense,256,0,0.5,6,0.913,0.8895000000000001,0.889,0.05,1,50.0,rnd,svae,pima-indians
32,8,3,relu,Dense,256,0,0.5,7,0.913,0.9355,0.942,0.05,1,0.5,rnd,svae,pima-indians
32,8,3,relu,Dense,256,0,0.5,7,0.913,0.938,0.94,0.05,1,1.0,rnd,svae,pima-indians
32,8,3,relu,Dense,256,0,0.5,7,0.913,0.9395,0.941,0.05,1,3.0,rnd,svae,pima-indians
32,8,3,relu,Dense,256,0,0.5,7,0.913,0.9405,0.938,0.05,1,5.0,rnd,svae,pima-indians
32,8,3,relu,Dense,256,0,0.5,7,0.913,0.9395,0.9345,0.05,1,10.0,rnd,svae,pima-indians
32,8,3,relu,Dense,256,0,0.5,7,0.913,0.9390000000000001,0.937,0.05,1,50.0,rnd,svae,pima-indians
32,8,3,relu,Dense,256,0,0.5,8,0.913,0.9500000000000001,0.9450000000000001,0.05,1,0.5,rnd,svae,pima-indians
32,8,3,relu,Dense,256,0,0.5,8,0.913,0.9525000000000001,0.9450000000000001,0.05,1,1.0,rnd,svae,pima-indians
32,8,3,relu,Dense,256,0,0.5,8,0.913,0.9520000000000001,0.9465,0.05,1,3.0,rnd,svae,pima-indians
32,8,3,relu,Dense,256,0,0.5,8,0.913,0.9495,0.9465,0.05,1,5.0,rnd,svae,pima-indians
32,8,3,relu,Dense,256,0,0.5,8,0.913,0.9495,0.9450000000000001,0.05,1,10.0,rnd,svae,pima-indians
32,8,3,relu,Dense,256,0,0.5,8,0.913,0.9395,0.9404999999999999,0.05,1,50.0,rnd,svae,pima-indians
32,8,3,relu,Dense,256,0,0.5,9,0.913,0.95,0.9510000000000001,0.05,1,0.5,rnd,svae,pima-indians
32,8,3,relu,Dense,256,0,0.5,9,0.913,0.951,0.9505,0.05,1,1.0,rnd,svae,pima-indians
32,8,3,relu,Dense,256,0,0.5,9,0.913,0.952,0.95,0.05,1,3.0,rnd,svae,pima-indians
32,8,3,relu,Dense,256,0,0.5,9,0.913,0.9500000000000001,0.9515,0.05,1,5.0,rnd,svae,pima-indians
32,8,3,relu,Dense,256,0,0.5,9,0.913,0.9530000000000001,0.9524999999999999,0.05,1,10.0,rnd,svae,pima-indians
32,8,3,relu,Dense,256,0,0.5,9,0.913,0.9444999999999999,0.9470000000000001,0.05,1,50.0,rnd,svae,pima-indians
32,8,3,relu,Dense,256,0,0.5,10,0.913,0.9470000000000001,0.9550000000000001,0.05,1,0.5,rnd,svae,pima-indians
32,8,3,relu,Dense,256,0,0.5,10,0.913,0.9495,0.9545,0.05,1,1.0,rnd,svae,pima-indians
32,8,3,relu,Dense,256,0,0.5,10,0.913,0.9530000000000001,0.954,0.05,1,3.0,rnd,svae,pima-indians
32,8,3,relu,Dense,256,0,0.5,10,0.913,0.9495,0.9555,0.05,1,5.0,rnd,svae,pima-indians
32,8,3,relu,Dense,256,0,0.5,10,0.913,0.9495,0.9545,0.05,1,10.0,rnd,svae,pima-indians
32,8,3,relu,Dense,256,0,0.5,10,0.913,0.947,0.9470000000000001,0.05,1,50.0,rnd,svae,pima-indians
32,8,3,relu,Dense,256,0,0.5,1,0.9423076923076923,0.7173076923076923,0.8288461538461539,0.05,1,0.5,rnd,svae,synthetic-control-chart
32,8,3,relu,Dense,256,0,0.5,1,0.9423076923076923,0.7227564102564102,0.8291666666666667,0.05,1,1.0,rnd,svae,synthetic-control-chart
32,8,3,relu,Dense,256,0,0.5,1,0.9423076923076923,0.8330128205128206,0.8323717948717949,0.05,1,3.0,rnd,svae,synthetic-control-chart
32,8,3,relu,Dense,256,0,0.5,1,0.9423076923076923,0.9243589743589744,0.8346153846153845,0.05,1,5.0,rnd,svae,synthetic-control-chart
32,8,3,relu,Dense,256,0,0.5,1,0.9423076923076923,0.9298076923076923,0.841346153846154,0.05,1,10.0,rnd,svae,synthetic-control-chart
32,8,3,relu,Dense,256,0,0.5,1,0.9423076923076923,0.8881410256410256,0.8682692307692308,0.05,1,50.0,rnd,svae,synthetic-control-chart
32,8,3,relu,Dense,256,0,0.5,2,0.9423076923076923,0.7365384615384616,0.8474358974358974,0.05,1,0.5,rnd,svae,synthetic-control-chart
32,8,3,relu,Dense,256,0,0.5,2,0.9423076923076923,0.739102564102564,0.85,0.05,1,1.0,rnd,svae,synthetic-control-chart
32,8,3,relu,Dense,256,0,0.5,2,0.9423076923076923,0.8012820512820513,0.8580128205128206,0.05,1,3.0,rnd,svae,synthetic-control-chart
32,8,3,relu,Dense,256,0,0.5,2,0.9423076923076923,0.8923076923076924,0.8631410256410257,0.05,1,5.0,rnd,svae,synthetic-control-chart
32,8,3,relu,Dense,256,0,0.5,2,0.9423076923076923,0.9352564102564103,0.8727564102564103,0.05,1,10.0,rnd,svae,synthetic-control-chart
32,8,3,relu,Dense,256,0,0.5,2,0.9423076923076923,0.9134615384615383,0.8942307692307693,0.05,1,50.0,rnd,svae,synthetic-control-chart
32,8,3,relu,Dense,256,0,0.5,3,0.9423076923076923,0.6602564102564102,0.8544871794871796,0.05,1,0.5,rnd,svae,synthetic-control-chart
32,8,3,relu,Dense,256,0,0.5,3,0.9423076923076923,0.6637820512820513,0.8567307692307693,0.05,1,1.0,rnd,svae,synthetic-control-chart
32,8,3,relu,Dense,256,0,0.5,3,0.9423076923076923,0.6846153846153846,0.8605769230769231,0.05,1,3.0,rnd,svae,synthetic-control-chart
32,8,3,relu,Dense,256,0,0.5,3,0.9423076923076923,0.7522435897435898,0.8660256410256411,0.05,1,5.0,rnd,svae,synthetic-control-chart
32,8,3,relu,Dense,256,0,0.5,3,0.9423076923076923,0.8663461538461538,0.8756410256410256,0.05,1,10.0,rnd,svae,synthetic-control-chart
32,8,3,relu,Dense,256,0,0.5,3,0.9423076923076923,0.8842948717948718,0.8939102564102565,0.05,1,50.0,rnd,svae,synthetic-control-chart
32,8,3,relu,Dense,256,0,0.5,4,0.9423076923076923,0.6102564102564103,0.8342948717948718,0.05,1,0.5,rnd,svae,synthetic-control-chart
32,8,3,relu,Dense,256,0,0.5,4,0.9423076923076923,0.6121794871794872,0.8352564102564103,0.05,1,1.0,rnd,svae,synthetic-control-chart
32,8,3,relu,Dense,256,0,0.5,4,0.9423076923076923,0.6275641025641026,0.8423076923076923,0.05,1,3.0,rnd,svae,synthetic-control-chart
32,8,3,relu,Dense,256,0,0.5,4,0.9423076923076923,0.6637820512820513,0.8471153846153846,0.05,1,5.0,rnd,svae,synthetic-control-chart
32,8,3,relu,Dense,256,0,0.5,4,0.9423076923076923,0.7814102564102564,0.855448717948718,0.05,1,10.0,rnd,svae,synthetic-control-chart
32,8,3,relu,Dense,256,0,0.5,4,0.9423076923076923,0.8548076923076924,0.8923076923076922,0.05,1,50.0,rnd,svae,synthetic-control-chart
32,8,3,relu,Dense,256,0,0.5,5,0.9423076923076923,0.6064102564102565,0.8073717948717949,0.05,1,0.5,rnd,svae,synthetic-control-chart
32,8,3,relu,Dense,256,0,0.5,5,0.9423076923076923,0.6150641025641026,0.8076923076923077,0.05,1,1.0,rnd,svae,synthetic-control-chart
32,8,3,relu,Dense,256,0,0.5,5,0.9423076923076923,0.6621794871794872,0.8073717948717949,0.05,1,3.0,rnd,svae,synthetic-control-chart
32,8,3,relu,Dense,256,0,0.5,5,0.9423076923076923,0.7092948717948717,0.8083333333333333,0.05,1,5.0,rnd,svae,synthetic-control-chart
32,8,3,relu,Dense,256,0,0.5,5,0.9423076923076923,0.780448717948718,0.8083333333333333,0.05,1,10.0,rnd,svae,synthetic-control-chart
32,8,3,relu,Dense,256,0,0.5,5,0.9423076923076923,0.8144230769230769,0.8003205128205129,0.05,1,50.0,rnd,svae,synthetic-control-chart
32,8,3,relu,Dense,256,0,0.5,6,0.9423076923076923,0.5875,0.808974358974359,0.05,1,0.5,rnd,svae,synthetic-control-chart
32,8,3,relu,Dense,256,0,0.5,6,0.9423076923076923,0.5961538461538461,0.808974358974359,0.05,1,1.0,rnd,svae,synthetic-control-chart
32,8,3,relu,Dense,256,0,0.5,6,0.9423076923076923,0.6378205128205129,0.8083333333333333,0.05,1,3.0,rnd,svae,synthetic-control-chart
32,8,3,relu,Dense,256,0,0.5,6,0.9423076923076923,0.6942307692307693,0.8073717948717949,0.05,1,5.0,rnd,svae,synthetic-control-chart
32,8,3,relu,Dense,256,0,0.5,6,0.9423076923076923,0.771474358974359,0.8051282051282052,0.05,1,10.0,rnd,svae,synthetic-control-chart
32,8,3,relu,Dense,256,0,0.5,6,0.9423076923076923,0.7753205128205128,0.791025641025641,0.05,1,50.0,rnd,svae,synthetic-control-chart
32,8,3,relu,Dense,256,0,0.5,7,0.9423076923076923,0.6048076923076924,0.8092948717948718,0.05,1,0.5,rnd,svae,synthetic-control-chart
32,8,3,relu,Dense,256,0,0.5,7,0.9423076923076923,0.6134615384615385,0.8080128205128205,0.05,1,1.0,rnd,svae,synthetic-control-chart
32,8,3,relu,Dense,256,0,0.5,7,0.9423076923076923,0.6557692307692308,0.8051282051282052,0.05,1,3.0,rnd,svae,synthetic-control-chart
32,8,3,relu,Dense,256,0,0.5,7,0.9423076923076923,0.6894230769230769,0.8028846153846154,0.05,1,5.0,rnd,svae,synthetic-control-chart
32,8,3,relu,Dense,256,0,0.5,7,0.9423076923076923,0.7512820512820513,0.8003205128205129,0.05,1,10.0,rnd,svae,synthetic-control-chart
32,8,3,relu,Dense,256,0,0.5,7,0.9423076923076923,0.7548076923076923,0.7775641025641026,0.05,1,50.0,rnd,svae,synthetic-control-chart
32,8,3,relu,Dense,256,0,0.5,8,0.9423076923076923,0.632051282051282,0.9740384615384615,0.05,1,0.5,rnd,svae,synthetic-control-chart
32,8,3,relu,Dense,256,0,0.5,8,0.9423076923076923,0.6442307692307692,0.973397435897436,0.05,1,1.0,rnd,svae,synthetic-control-chart
32,8,3,relu,Dense,256,0,0.5,8,0.9423076923076923,0.7317307692307693,0.9705128205128205,0.05,1,3.0,rnd,svae,synthetic-control-chart
32,8,3,relu,Dense,256,0,0.5,8,0.9423076923076923,0.810576923076923,0.9692307692307692,0.05,1,5.0,rnd,svae,synthetic-control-chart
32,8,3,relu,Dense,256,0,0.5,8,0.9423076923076923,0.9080128205128204,0.9644230769230768,0.05,1,10.0,rnd,svae,synthetic-control-chart
32,8,3,relu,Dense,256,0,0.5,8,0.9423076923076923,0.9352564102564104,0.9471153846153847,0.05,1,50.0,rnd,svae,synthetic-control-chart
32,8,3,relu,Dense,256,0,0.5,9,0.9423076923076923,0.6474358974358974,0.9798076923076924,0.05,1,0.5,rnd,svae,synthetic-control-chart
32,8,3,relu,Dense,256,0,0.5,9,0.9423076923076923,0.6657051282051283,0.9801282051282052,0.05,1,1.0,rnd,svae,synthetic-control-chart
32,8,3,relu,Dense,256,0,0.5,9,0.9423076923076923,0.7439102564102564,0.9785256410256411,0.05,1,3.0,rnd,svae,synthetic-control-chart
32,8,3,relu,Dense,256,0,0.5,9,0.9423076923076923,0.8246794871794871,0.9778846153846155,0.05,1,5.0,rnd,svae,synthetic-control-chart
32,8,3,relu,Dense,256,0,0.5,9,0.9423076923076923,0.9125000000000001,0.971474358974359,0.05,1,10.0,rnd,svae,synthetic-control-chart
32,8,3,relu,Dense,256,0,0.5,9,0.9423076923076923,0.9378205128205128,0.9580128205128204,0.05,1,50.0,rnd,svae,synthetic-control-chart
32,8,3,relu,Dense,256,0,0.5,10,0.9423076923076923,0.6929487179487179,0.9730769230769231,0.05,1,0.5,rnd,svae,synthetic-control-chart
32,8,3,relu,Dense,256,0,0.5,10,0.9423076923076923,0.7092948717948718,0.9730769230769231,0.05,1,1.0,rnd,svae,synthetic-control-chart
32,8,3,relu,Dense,256,0,0.5,10,0.9423076923076923,0.7794871794871795,0.9717948717948718,0.05,1,3.0,rnd,svae,synthetic-control-chart
32,8,3,relu,Dense,256,0,0.5,10,0.9423076923076923,0.8432692307692309,0.9695512820512819,0.05,1,5.0,rnd,svae,synthetic-control-chart
32,8,3,relu,Dense,256,0,0.5,10,0.9423076923076923,0.916025641025641,0.9689102564102564,0.05,1,10.0,rnd,svae,synthetic-control-chart
32,8,3,relu,Dense,256,0,0.5,10,0.9423076923076923,0.9394230769230769,0.9576923076923076,0.05,1,50.0,rnd,svae,synthetic-control-chart
32,8,3,relu,Dense,256,0,0.5,1,0.9532051282051281,0.5833333333333334,0.8253205128205128,0.05,2,0.5,rnd,svae,synthetic-control-chart
32,8,3,relu,Dense,256,0,0.5,1,0.9532051282051281,0.6028846153846154,0.8192307692307692,0.05,2,1.0,rnd,svae,synthetic-control-chart
32,8,3,relu,Dense,256,0,0.5,1,0.9532051282051281,0.7682692307692307,0.8121794871794872,0.05,2,3.0,rnd,svae,synthetic-control-chart
32,8,3,relu,Dense,256,0,0.5,1,0.9532051282051281,0.8464743589743589,0.8134615384615385,0.05,2,5.0,rnd,svae,synthetic-control-chart
32,8,3,relu,Dense,256,0,0.5,1,0.9532051282051281,0.8583333333333334,0.8173076923076923,0.05,2,10.0,rnd,svae,synthetic-control-chart
32,8,3,relu,Dense,256,0,0.5,1,0.9532051282051281,0.835576923076923,0.8352564102564103,0.05,2,50.0,rnd,svae,synthetic-control-chart
32,8,3,relu,Dense,256,0,0.5,2,0.9532051282051281,0.48044871794871796,0.9631410256410257,0.05,2,0.5,rnd,svae,synthetic-control-chart
32,8,3,relu,Dense,256,0,0.5,2,0.9532051282051281,0.49935897435897436,0.9628205128205127,0.05,2,1.0,rnd,svae,synthetic-control-chart
32,8,3,relu,Dense,256,0,0.5,2,0.9532051282051281,0.7125,0.9621794871794871,0.05,2,3.0,rnd,svae,synthetic-control-chart
32,8,3,relu,Dense,256,0,0.5,2,0.9532051282051281,0.8092948717948718,0.9586538461538461,0.05,2,5.0,rnd,svae,synthetic-control-chart
32,8,3,relu,Dense,256,0,0.5,2,0.9532051282051281,0.848076923076923,0.941025641025641,0.05,2,10.0,rnd,svae,synthetic-control-chart
32,8,3,relu,Dense,256,0,0.5,2,0.9532051282051281,0.8913461538461538,0.9019230769230769,0.05,2,50.0,rnd,svae,synthetic-control-chart
32,8,3,relu,Dense,256,0,0.5,3,0.9532051282051281,0.5272435897435898,0.835576923076923,0.05,2,0.5,rnd,svae,synthetic-control-chart
32,8,3,relu,Dense,256,0,0.5,3,0.9532051282051281,0.544551282051282,0.8362179487179486,0.05,2,1.0,rnd,svae,synthetic-control-chart
32,8,3,relu,Dense,256,0,0.5,3,0.9532051282051281,0.6814102564102564,0.8397435897435896,0.05,2,3.0,rnd,svae,synthetic-control-chart
32,8,3,relu,Dense,256,0,0.5,3,0.9532051282051281,0.8282051282051283,0.8410256410256409,0.05,2,5.0,rnd,svae,synthetic-control-chart
32,8,3,relu,Dense,256,0,0.5,3,0.9532051282051281,0.8663461538461538,0.8509615384615384,0.05,2,10.0,rnd,svae,synthetic-control-chart
32,8,3,relu,Dense,256,0,0.5,3,0.9532051282051281,0.930128205128205,0.8961538461538461,0.05,2,50.0,rnd,svae,synthetic-control-chart
32,8,3,relu,Dense,256,0,0.5,4,0.9532051282051281,0.6083333333333334,0.9855769230769231,0.05,2,0.5,rnd,svae,synthetic-control-chart
32,8,3,relu,Dense,256,0,0.5,4,0.9532051282051281,0.6291666666666667,0.9871794871794872,0.05,2,1.0,rnd,svae,synthetic-control-chart
32,8,3,relu,Dense,256,0,0.5,4,0.9532051282051281,0.7689102564102563,0.9875,0.05,2,3.0,rnd,svae,synthetic-control-chart
32,8,3,relu,Dense,256,0,0.5,4,0.9532051282051281,0.8458333333333333,0.9833333333333333,0.05,2,5.0,rnd,svae,synthetic-control-chart
32,8,3,relu,Dense,256,0,0.5,4,0.9532051282051281,0.9112179487179487,0.9769230769230769,0.05,2,10.0,rnd,svae,synthetic-control-chart
32,8,3,relu,Dense,256,0,0.5,4,0.9532051282051281,0.9650641025641026,0.9692307692307692,0.05,2,50.0,rnd,svae,synthetic-control-chart
32,8,3,relu,Dense,256,0,0.5,5,0.9532051282051281,0.5842948717948717,0.992948717948718,0.05,2,0.5,rnd,svae,synthetic-control-chart
32,8,3,relu,Dense,256,0,0.5,5,0.9532051282051281,0.6314102564102564,0.9935897435897436,0.05,2,1.0,rnd,svae,synthetic-control-chart
32,8,3,relu,Dense,256,0,0.5,5,0.9532051282051281,0.8256410256410256,0.9945512820512821,0.05,2,3.0,rnd,svae,synthetic-control-chart
32,8,3,relu,Dense,256,0,0.5,5,0.9532051282051281,0.864423076923077,0.9955128205128205,0.05,2,5.0,rnd,svae,synthetic-control-chart
32,8,3,relu,Dense,256,0,0.5,5,0.9532051282051281,0.9496794871794871,0.9951923076923077,0.05,2,10.0,rnd,svae,synthetic-control-chart
32,8,3,relu,Dense,256,0,0.5,5,0.9532051282051281,0.9907051282051282,0.9926282051282052,0.05,2,50.0,rnd,svae,synthetic-control-chart
32,8,3,relu,Dense,256,0,0.5,6,0.9532051282051281,0.5663461538461538,0.9945512820512821,0.05,2,0.5,rnd,svae,synthetic-control-chart
32,8,3,relu,Dense,256,0,0.5,6,0.9532051282051281,0.6221153846153846,0.9948717948717949,0.05,2,1.0,rnd,svae,synthetic-control-chart
32,8,3,relu,Dense,256,0,0.5,6,0.9532051282051281,0.8355769230769231,0.9951923076923077,0.05,2,3.0,rnd,svae,synthetic-control-chart
32,8,3,relu,Dense,256,0,0.5,6,0.9532051282051281,0.8669871794871794,0.9955128205128205,0.05,2,5.0,rnd,svae,synthetic-control-chart
32,8,3,relu,Dense,256,0,0.5,6,0.9532051282051281,0.9599358974358974,0.9958333333333333,0.05,2,10.0,rnd,svae,synthetic-control-chart
32,8,3,relu,Dense,256,0,0.5,6,0.9532051282051281,0.9939102564102564,0.9961538461538462,0.05,2,50.0,rnd,svae,synthetic-control-chart
32,8,3,relu,Dense,256,0,0.5,7,0.9532051282051281,0.6455128205128206,0.9958333333333333,0.05,2,0.5,rnd,svae,synthetic-control-chart
32,8,3,relu,Dense,256,0,0.5,7,0.9532051282051281,0.6907051282051282,0.9958333333333333,0.05,2,1.0,rnd,svae,synthetic-control-chart
32,8,3,relu,Dense,256,0,0.5,7,0.9532051282051281,0.844551282051282,0.996474358974359,0.05,2,3.0,rnd,svae,synthetic-control-chart
32,8,3,relu,Dense,256,0,0.5,7,0.9532051282051281,0.8983974358974358,0.9967948717948718,0.05,2,5.0,rnd,svae,synthetic-control-chart
32,8,3,relu,Dense,256,0,0.5,7,0.9532051282051281,0.976602564102564,0.996474358974359,0.05,2,10.0,rnd,svae,synthetic-control-chart
32,8,3,relu,Dense,256,0,0.5,7,0.9532051282051281,0.9961538461538462,0.996474358974359,0.05,2,50.0,rnd,svae,synthetic-control-chart
32,8,3,relu,Dense,256,0,0.5,8,0.9532051282051281,0.719551282051282,0.9490384615384616,0.05,2,0.5,rnd,svae,synthetic-control-chart
32,8,3,relu,Dense,256,0,0.5,8,0.9532051282051281,0.7628205128205128,0.9509615384615385,0.05,2,1.0,rnd,svae,synthetic-control-chart
32,8,3,relu,Dense,256,0,0.5,8,0.9532051282051281,0.8426282051282051,0.9573717948717949,0.05,2,3.0,rnd,svae,synthetic-control-chart
32,8,3,relu,Dense,256,0,0.5,8,0.9532051282051281,0.8759615384615385,0.9608974358974359,0.05,2,5.0,rnd,svae,synthetic-control-chart
32,8,3,relu,Dense,256,0,0.5,8,0.9532051282051281,0.95,0.967948717948718,0.05,2,10.0,rnd,svae,synthetic-control-chart
32,8,3,relu,Dense,256,0,0.5,8,0.9532051282051281,0.9737179487179488,0.9772435897435897,0.05,2,50.0,rnd,svae,synthetic-control-chart
32,8,3,relu,Dense,256,0,0.5,9,0.9532051282051281,0.7362179487179487,0.9516025641025642,0.05,2,0.5,rnd,svae,synthetic-control-chart
32,8,3,relu,Dense,256,0,0.5,9,0.9532051282051281,0.7692307692307693,0.951923076923077,0.05,2,1.0,rnd,svae,synthetic-control-chart
32,8,3,relu,Dense,256,0,0.5,9,0.9532051282051281,0.844871794871795,0.9551282051282052,0.05,2,3.0,rnd,svae,synthetic-control-chart
32,8,3,relu,Dense,256,0,0.5,9,0.9532051282051281,0.8823717948717948,0.9596153846153846,0.05,2,5.0,rnd,svae,synthetic-control-chart
32,8,3,relu,Dense,256,0,0.5,9,0.9532051282051281,0.9378205128205128,0.9653846153846153,0.05,2,10.0,rnd,svae,synthetic-control-chart
32,8,3,relu,Dense,256,0,0.5,9,0.9532051282051281,0.9647435897435898,0.9653846153846154,0.05,2,50.0,rnd,svae,synthetic-control-chart
32,8,3,relu,Dense,256,0,0.5,10,0.9532051282051281,0.7730769230769231,0.9419871794871795,0.05,2,0.5,rnd,svae,synthetic-control-chart
32,8,3,relu,Dense,256,0,0.5,10,0.9532051282051281,0.8134615384615385,0.9439102564102564,0.05,2,1.0,rnd,svae,synthetic-control-chart
32,8,3,relu,Dense,256,0,0.5,10,0.9532051282051281,0.885576923076923,0.9480769230769232,0.05,2,3.0,rnd,svae,synthetic-control-chart
32,8,3,relu,Dense,256,0,0.5,10,0.9532051282051281,0.9224358974358975,0.9544871794871795,0.05,2,5.0,rnd,svae,synthetic-control-chart
32,8,3,relu,Dense,256,0,0.5,10,0.9532051282051281,0.9551282051282051,0.9596153846153845,0.05,2,10.0,rnd,svae,synthetic-control-chart
32,8,3,relu,Dense,256,0,0.5,10,0.9532051282051281,0.9695512820512822,0.9711538461538463,0.05,2,50.0,rnd,svae,synthetic-control-chart
