hidden,latent,layers,nonlinearity,layertype,memorysize,k,anomaliesSeen,f1,auc,rsTrn,rsTst,model,dataset
16,2,4,leakyrelu,Dense,1024,32,3,0.463768115942029,0.8072416002929542,0.44470497965812683,0.45879969000816345,autoencoder,waveform-1.14
16,2,4,leakyrelu,Dense,1024,32,4,0.48484848484848486,0.8105831731209321,0.44470497965812683,0.45879969000816345,autoencoder,waveform-1.14
16,2,4,leakyrelu,Dense,1024,32,5,0.5142857142857142,0.8111324727638873,0.44470497965812683,0.45879969000816345,autoencoder,waveform-1.14
16,2,4,leakyrelu,Dense,1024,32,1,0.05555555555555555,0.8774604046507313,0.4364492893218994,0.44574227929115295,autoencoder,waveform-1.15
16,2,4,leakyrelu,Dense,1024,32,2,0.1,0.9293692209100006,0.4364492893218994,0.44574227929115295,autoencoder,waveform-1.15
16,2,4,leakyrelu,Dense,1024,32,3,0.2,0.9493728829076205,0.4364492893218994,0.44574227929115295,autoencoder,waveform-1.15
16,2,4,leakyrelu,Dense,1024,32,4,0.22727272727272727,0.9476792090085091,0.4364492893218994,0.44574227929115295,autoencoder,waveform-1.15
16,2,4,leakyrelu,Dense,1024,32,5,0.19047619047619047,0.9474045591870307,0.4364492893218994,0.44574227929115295,autoencoder,waveform-1.15
16,2,4,leakyrelu,Dense,1024,32,1,0.0,0.999999999999997,0.43387067317962646,0.44425728917121887,autoencoder,waveform-1.16
16,2,4,leakyrelu,Dense,1024,32,2,0.0,0.9984894259818701,0.43387067317962646,0.44425728917121887,autoencoder,waveform-1.16
16,2,4,leakyrelu,Dense,1024,32,3,0.0,0.9451158106747173,0.43387067317962646,0.44425728917121887,autoencoder,waveform-1.16
16,2,4,leakyrelu,Dense,1024,32,4,0.11428571428571428,0.9418657877872325,0.43387067317962646,0.44425728917121887,autoencoder,waveform-1.16
16,2,4,leakyrelu,Dense,1024,32,5,0.11428571428571428,0.9474045591870308,0.43387067317962646,0.44425728917121887,autoencoder,waveform-1.16
16,2,4,leakyrelu,Dense,1024,32,1,0.0,0.9811864872287775,0.42580804228782654,0.4398261606693268,autoencoder,waveform-1.17
16,2,4,leakyrelu,Dense,1024,32,2,0.0,0.9640666483566727,0.42580804228782654,0.4398261606693268,autoencoder,waveform-1.17
16,2,4,leakyrelu,Dense,1024,32,3,0.0,0.955094754188404,0.42580804228782654,0.4398261606693268,autoencoder,waveform-1.17
16,2,4,leakyrelu,Dense,1024,32,4,0.0,0.9578870273734267,0.42580804228782654,0.4398261606693268,autoencoder,waveform-1.17
16,2,4,leakyrelu,Dense,1024,32,5,0.058823529411764705,0.9572919527602248,0.42580804228782654,0.4398261606693268,autoencoder,waveform-1.17
16,2,4,leakyrelu,Dense,1024,32,1,0.23076923076923078,0.7817907168360289,0.44941267371177673,0.4756189286708832,autoencoder,waveform-1.18
16,2,4,leakyrelu,Dense,1024,32,2,0.5373134328358209,0.7683328755836256,0.44941267371177673,0.4756189286708832,autoencoder,waveform-1.18
16,2,4,leakyrelu,Dense,1024,32,3,0.43478260869565216,0.7687448503158422,0.44941267371177673,0.4756189286708832,autoencoder,waveform-1.18
16,2,4,leakyrelu,Dense,1024,32,4,0.41025641025641024,0.789847111599372,0.44941267371177673,0.4756189286708832,autoencoder,waveform-1.18
16,2,4,leakyrelu,Dense,1024,32,5,0.345679012345679,0.7826146663004616,0.44941267371177673,0.4756189286708832,autoencoder,waveform-1.18
16,2,4,leakyrelu,Dense,1024,32,1,0.0,0.9986725258628525,0.428917795419693,0.4516119360923767,autoencoder,waveform-1.19
16,2,4,leakyrelu,Dense,1024,32,2,0.0,0.9956056028563521,0.428917795419693,0.4516119360923767,autoencoder,waveform-1.19
16,2,4,leakyrelu,Dense,1024,32,3,0.058823529411764705,0.9930422045225611,0.428917795419693,0.4516119360923767,autoencoder,waveform-1.19
16,2,4,leakyrelu,Dense,1024,32,4,0.05714285714285714,0.9669962464524339,0.428917795419693,0.4516119360923767,autoencoder,waveform-1.19
16,2,4,leakyrelu,Dense,1024,32,5,0.0,0.9615490249931278,0.428917795419693,0.4516119360923767,autoencoder,waveform-1.19
16,2,4,leakyrelu,Dense,1024,32,1,0.0,0.9930422045225611,0.4364667236804962,0.4521492123603821,autoencoder,waveform-1.20
16,2,4,leakyrelu,Dense,1024,32,2,0.05714285714285714,0.9842534102352773,0.4364667236804962,0.4521492123603821,autoencoder,waveform-1.20
16,2,4,leakyrelu,Dense,1024,32,3,0.0,0.9736793921083896,0.4364667236804962,0.4521492123603821,autoencoder,waveform-1.20
16,2,4,leakyrelu,Dense,1024,32,4,0.05405405405405406,0.9751441911562698,0.4364667236804962,0.4521492123603821,autoencoder,waveform-1.20
16,2,4,leakyrelu,Dense,1024,32,5,0.05714285714285714,0.9846196099972481,0.4364667236804962,0.4521492123603821,autoencoder,waveform-1.20
16,2,4,leakyrelu,Dense,1024,32,1,0.1951219512195122,0.8019317037443872,0.45395389199256897,0.4483828544616699,autoencoder,waveform-1.21
16,2,4,leakyrelu,Dense,1024,32,2,0.24242424242424243,0.8332875583630813,0.45395389199256897,0.4483828544616699,autoencoder,waveform-1.21
16,2,4,leakyrelu,Dense,1024,32,3,0.24444444444444444,0.8433580518172604,0.45395389199256897,0.4483828544616699,autoencoder,waveform-1.21
16,2,4,leakyrelu,Dense,1024,32,4,0.27450980392156865,0.8380939302389394,0.45395389199256897,0.4483828544616699,autoencoder,waveform-1.21
16,2,4,leakyrelu,Dense,1024,32,5,0.3442622950819672,0.8702279593518205,0.45395389199256897,0.4483828544616699,autoencoder,waveform-1.21
16,2,4,leakyrelu,Dense,1024,32,1,0.0,0.9826055113064116,0.43519046902656555,0.4387003183364868,autoencoder,waveform-1.22
16,2,4,leakyrelu,Dense,1024,32,2,0.058823529411764705,0.9428270621624036,0.43519046902656555,0.4387003183364868,autoencoder,waveform-1.22
16,2,4,leakyrelu,Dense,1024,32,3,0.0,0.9398974640666425,0.43519046902656555,0.4387003183364868,autoencoder,waveform-1.22
16,2,4,leakyrelu,Dense,1024,32,4,0.0,0.9399890140071351,0.43519046902656555,0.4387003183364868,autoencoder,waveform-1.22
16,2,4,leakyrelu,Dense,1024,32,5,0.0,0.9424608624004336,0.43519046902656555,0.4387003183364868,autoencoder,waveform-1.22
16,2,4,leakyrelu,Dense,1024,32,1,0.0,0.9634257987732249,0.43094584345817566,0.4592675566673279,autoencoder,waveform-1.23
16,2,4,leakyrelu,Dense,1024,32,2,0.0,0.9291403460587692,0.43094584345817566,0.4592675566673279,autoencoder,waveform-1.23
16,2,4,leakyrelu,Dense,1024,32,3,0.0,0.9058866611736642,0.43094584345817566,0.4592675566673279,autoencoder,waveform-1.23
16,2,4,leakyrelu,Dense,1024,32,4,0.0,0.8792456284903355,0.43094584345817566,0.4592675566673279,autoencoder,waveform-1.23
16,2,4,leakyrelu,Dense,1024,32,5,0.05714285714285714,0.8792914034605818,0.43094584345817566,0.4592675566673279,autoencoder,waveform-1.23
16,2,4,leakyrelu,Dense,1024,32,1,0.058823529411764705,0.9889682321706432,0.4342655539512634,0.43491923809051514,autoencoder,waveform-1.24
16,2,4,leakyrelu,Dense,1024,32,2,0.0,0.9805456376453295,0.4342655539512634,0.43491923809051514,autoencoder,waveform-1.24
16,2,4,leakyrelu,Dense,1024,32,3,0.058823529411764705,0.9843907351460163,0.4342655539512634,0.43491923809051514,autoencoder,waveform-1.24
16,2,4,leakyrelu,Dense,1024,32,4,0.058823529411764705,0.9797216881808968,0.4342655539512634,0.43491923809051514,autoencoder,waveform-1.24
16,2,4,leakyrelu,Dense,1024,32,5,0.058823529411764705,0.9771582898471056,0.4342655539512634,0.43491923809051514,autoencoder,waveform-1.24
16,2,4,leakyrelu,Dense,1024,32,1,0.0,0.9762885654124265,0.43931126594543457,0.44831332564353943,autoencoder,waveform-1.25
16,2,4,leakyrelu,Dense,1024,32,2,0.0,0.9731758674356804,0.43931126594543457,0.44831332564353943,autoencoder,waveform-1.25
16,2,4,leakyrelu,Dense,1024,32,3,0.0,0.9754188409777477,0.43931126594543457,0.44831332564353943,autoencoder,waveform-1.25
16,2,4,leakyrelu,Dense,1024,32,4,0.1111111111111111,0.9702920443101654,0.43931126594543457,0.44831332564353943,autoencoder,waveform-1.25
16,2,4,leakyrelu,Dense,1024,32,5,0.11428571428571428,0.9717568433580458,0.43931126594543457,0.44831332564353943,autoencoder,waveform-1.25
16,2,4,leakyrelu,Dense,1024,32,1,0.21621621621621623,0.9117000823949408,0.45147421956062317,0.4543956518173218,autoencoder,waveform-1.26
16,2,4,leakyrelu,Dense,1024,32,2,0.18604651162790697,0.9279959718026124,0.45147421956062317,0.4543956518173218,autoencoder,waveform-1.26
16,2,4,leakyrelu,Dense,1024,32,3,0.21739130434782608,0.9303304952851721,0.45147421956062317,0.4543956518173218,autoencoder,waveform-1.26
16,2,4,leakyrelu,Dense,1024,32,4,0.24,0.9373340657328514,0.45147421956062317,0.4543956518173218,autoencoder,waveform-1.26
16,2,4,leakyrelu,Dense,1024,32,5,0.2857142857142857,0.9702004943696731,0.45147421956062317,0.4543956518173218,autoencoder,waveform-1.26
16,2,4,leakyrelu,Dense,1024,32,1,0.0,0.9843449601757699,0.43951547145843506,0.4585666358470917,autoencoder,waveform-1.27
16,2,4,leakyrelu,Dense,1024,32,2,0.058823529411764705,0.9777533644603071,0.43951547145843506,0.4585666358470917,autoencoder,waveform-1.27
16,2,4,leakyrelu,Dense,1024,32,3,0.05714285714285714,0.9725807928224788,0.43951547145843506,0.4585666358470917,autoencoder,waveform-1.27
16,2,4,leakyrelu,Dense,1024,32,4,0.05714285714285714,0.9682321706490831,0.43951547145843506,0.4585666358470917,autoencoder,waveform-1.27
16,2,4,leakyrelu,Dense,1024,32,5,0.0,0.9766547651743969,0.43951547145843506,0.4585666358470917,autoencoder,waveform-1.27
16,2,4,leakyrelu,Dense,1024,32,1,0.0,0.9959718026183223,0.4369092881679535,0.44522616267204285,autoencoder,waveform-1.28
16,2,4,leakyrelu,Dense,1024,32,2,0.0,0.9935915041655166,0.4369092881679535,0.44522616267204285,autoencoder,waveform-1.28
16,2,4,leakyrelu,Dense,1024,32,3,0.0,0.9911196557722177,0.4369092881679535,0.44522616267204285,autoencoder,waveform-1.28
16,2,4,leakyrelu,Dense,1024,32,4,0.0,0.9914858555341881,0.4369092881679535,0.44522616267204285,autoencoder,waveform-1.28
16,2,4,leakyrelu,Dense,1024,32,5,0.0,0.9736793921083895,0.4369092881679535,0.44522616267204285,autoencoder,waveform-1.28
16,2,4,leakyrelu,Dense,1024,32,1,0.0,0.9779364643412922,0.4371248781681061,0.4544094502925873,autoencoder,waveform-1.29
16,2,4,leakyrelu,Dense,1024,32,2,0.0,0.9813238121395161,0.4371248781681061,0.4544094502925873,autoencoder,waveform-1.29
16,2,4,leakyrelu,Dense,1024,32,3,0.0,0.9765174402636579,0.4371248781681061,0.4544094502925873,autoencoder,waveform-1.29
16,2,4,leakyrelu,Dense,1024,32,4,0.0,0.9543165796942172,0.4371248781681061,0.4544094502925873,autoencoder,waveform-1.29
16,2,4,leakyrelu,Dense,1024,32,5,0.0,0.9302847203149258,0.4371248781681061,0.4544094502925873,autoencoder,waveform-1.29
16,2,4,leakyrelu,Dense,1024,32,1,0.0,0.9904330312185238,0.4405437111854553,0.4468795359134674,autoencoder,waveform-1.30
16,2,4,leakyrelu,Dense,1024,32,2,0.0,0.9657603222557845,0.4405437111854553,0.4468795359134674,autoencoder,waveform-1.30
16,2,4,leakyrelu,Dense,1024,32,3,0.0,0.9751441911562698,0.4405437111854553,0.4468795359134674,autoencoder,waveform-1.30
16,2,4,leakyrelu,Dense,1024,32,4,0.0,0.9576581525221951,0.4405437111854553,0.4468795359134674,autoencoder,waveform-1.30
16,2,4,leakyrelu,Dense,1024,32,5,0.0,0.962235649546822,0.4405437111854553,0.4468795359134674,autoencoder,waveform-1.30
16,2,4,leakyrelu,Dense,1024,32,1,0.0,0.9933168543440387,0.43566274642944336,0.4555315375328064,autoencoder,waveform-1.31
16,2,4,leakyrelu,Dense,1024,32,2,0.058823529411764705,0.9962464524398001,0.43566274642944336,0.4555315375328064,autoencoder,waveform-1.31
16,2,4,leakyrelu,Dense,1024,32,3,0.058823529411764705,0.9765632152339045,0.43566274642944336,0.4555315375328064,autoencoder,waveform-1.31
16,2,4,leakyrelu,Dense,1024,32,4,0.0,0.9742286917513449,0.43566274642944336,0.4555315375328064,autoencoder,waveform-1.31
16,2,4,leakyrelu,Dense,1024,32,5,0.05555555555555555,0.9702920443101656,0.43566274642944336,0.4555315375328064,autoencoder,waveform-1.31
16,2,4,leakyrelu,Dense,1024,32,1,0.10256410256410256,0.9668131465714488,0.4423007369041443,0.4477020800113678,autoencoder,waveform-1.32
16,2,4,leakyrelu,Dense,1024,32,2,0.23809523809523808,0.9625102993682995,0.4423007369041443,0.4477020800113678,autoencoder,waveform-1.32
16,2,4,leakyrelu,Dense,1024,32,3,0.2978723404255319,0.9601300009154936,0.4423007369041443,0.4477020800113678,autoencoder,waveform-1.32
16,2,4,leakyrelu,Dense,1024,32,4,0.2978723404255319,0.9604046507369711,0.4423007369041443,0.4477020800113678,autoencoder,waveform-1.32
16,2,4,leakyrelu,Dense,1024,32,5,0.39215686274509803,0.956925752998255,0.4423007369041443,0.4477020800113678,autoencoder,waveform-1.32
16,2,4,leakyrelu,Dense,1024,32,1,0.11428571428571428,0.9985809759223597,0.4279423654079437,0.44726505875587463,autoencoder,waveform-1.33
16,2,4,leakyrelu,Dense,1024,32,2,0.0,0.8863865238487538,0.4279423654079437,0.44726505875587463,autoencoder,waveform-1.33
16,2,4,leakyrelu,Dense,1024,32,3,0.05405405405405406,0.8515517714913426,0.4279423654079437,0.44726505875587463,autoencoder,waveform-1.33
16,2,4,leakyrelu,Dense,1024,32,4,0.05714285714285714,0.8645060880710371,0.4279423654079437,0.44726505875587463,autoencoder,waveform-1.33
16,2,4,leakyrelu,Dense,1024,32,5,0.05555555555555555,0.8583264670877905,0.4279423654079437,0.44726505875587463,autoencoder,waveform-1.33
16,2,4,leakyrelu,Dense,1024,32,1,0.0,0.999999999999997,0.43656888604164124,0.4679865837097168,autoencoder,waveform-1.34
16,2,4,leakyrelu,Dense,1024,32,2,0.0,0.999999999999997,0.43656888604164124,0.4679865837097168,autoencoder,waveform-1.34
16,2,4,leakyrelu,Dense,1024,32,3,0.0,0.9640208733864264,0.43656888604164124,0.4679865837097168,autoencoder,waveform-1.34
16,2,4,leakyrelu,Dense,1024,32,4,0.0,0.9538588299917548,0.43656888604164124,0.4679865837097168,autoencoder,waveform-1.34
16,2,4,leakyrelu,Dense,1024,32,5,0.05714285714285714,0.9602215508559864,0.43656888604164124,0.4679865837097168,autoencoder,waveform-1.34
16,2,4,leakyrelu,Dense,1024,32,1,0.0,0.9376544905245753,0.439583420753479,0.4341164529323578,autoencoder,waveform-1.35
16,2,4,leakyrelu,Dense,1024,32,2,0.0,0.944062986359053,0.439583420753479,0.4341164529323578,autoencoder,waveform-1.35
16,2,4,leakyrelu,Dense,1024,32,3,0.0,0.9200769019500078,0.439583420753479,0.4341164529323578,autoencoder,waveform-1.35
16,2,4,leakyrelu,Dense,1024,32,4,0.05263157894736842,0.9372425157923588,0.439583420753479,0.4341164529323578,autoencoder,waveform-1.35
16,2,4,leakyrelu,Dense,1024,32,5,0.05714285714285714,0.905978211114157,0.439583420753479,0.4341164529323578,autoencoder,waveform-1.35
16,2,4,leakyrelu,Dense,1024,32,1,0.0,0.9963380023802927,0.43190255761146545,0.44031283259391785,autoencoder,waveform-1.36
16,2,4,leakyrelu,Dense,1024,32,2,0.0,0.9956056028563527,0.43190255761146545,0.44031283259391785,autoencoder,waveform-1.36
16,2,4,leakyrelu,Dense,1024,32,3,0.0,0.9859928591046357,0.43190255761146545,0.44031283259391785,autoencoder,waveform-1.36
16,2,4,leakyrelu,Dense,1024,32,4,0.058823529411764705,0.9869541334798073,0.43190255761146545,0.44031283259391785,autoencoder,waveform-1.36
16,2,4,leakyrelu,Dense,1024,32,5,0.0,0.984482285086509,0.43190255761146545,0.44031283259391785,autoencoder,waveform-1.36
16,2,4,leakyrelu,Dense,1024,32,1,0.0,0.9939577039274895,0.43053463101387024,0.4590562880039215,autoencoder,waveform-1.37
16,2,4,leakyrelu,Dense,1024,32,2,0.0,0.9790350636272026,0.43053463101387024,0.4590562880039215,autoencoder,waveform-1.37
16,2,4,leakyrelu,Dense,1024,32,3,0.0,0.9909823308614791,0.43053463101387024,0.4590562880039215,autoencoder,waveform-1.37
16,2,4,leakyrelu,Dense,1024,32,4,0.0,0.990066831456554,0.43053463101387024,0.4590562880039215,autoencoder,waveform-1.37
16,2,4,leakyrelu,Dense,1024,32,5,0.058823529411764705,0.977616039549569,0.43053463101387024,0.4590562880039215,autoencoder,waveform-1.37
16,2,4,leakyrelu,Dense,1024,32,1,0.0,0.9985352009521133,0.42870378494262695,0.45158204436302185,autoencoder,waveform-1.38
16,2,4,leakyrelu,Dense,1024,32,2,0.0,0.9645701730293815,0.42870378494262695,0.45158204436302185,autoencoder,waveform-1.38
16,2,4,leakyrelu,Dense,1024,32,3,0.0,0.9414080380847691,0.42870378494262695,0.45158204436302185,autoencoder,waveform-1.38
16,2,4,leakyrelu,Dense,1024,32,4,0.0,0.9408129634715677,0.42870378494262695,0.45158204436302185,autoencoder,waveform-1.38
16,2,4,leakyrelu,Dense,1024,32,5,0.0,0.9290030211480304,0.42870378494262695,0.45158204436302185,autoencoder,waveform-1.38
16,2,4,leakyrelu,Dense,1024,32,1,0.0,0.999999999999997,0.4311458170413971,0.4411645233631134,autoencoder,waveform-1.39
16,2,4,leakyrelu,Dense,1024,32,2,0.0,0.9900210564863073,0.4311458170413971,0.4411645233631134,autoencoder,waveform-1.39
16,2,4,leakyrelu,Dense,1024,32,3,0.0,0.9845738350270012,0.4311458170413971,0.4411645233631134,autoencoder,waveform-1.39
16,2,4,leakyrelu,Dense,1024,32,4,0.0,0.973816717019128,0.4311458170413971,0.4411645233631134,autoencoder,waveform-1.39
16,2,4,leakyrelu,Dense,1024,32,5,0.0,0.9708871189233668,0.4311458170413971,0.4411645233631134,autoencoder,waveform-1.39
16,2,4,leakyrelu,Dense,1024,32,1,0.0,0.992859104641576,0.43363702297210693,0.4519769251346588,autoencoder,waveform-1.40
