hidden,latent,layers,nonlinearity,layertype,memorysize,k,anomaliesSeen,f1,auc,rsTrn,rsTst,model,dataset
16,4,3,leakyrelu,Dense,1024,64,4,0.0,0.9513888888888893,-18.353824615478516,-14.053184509277344,vae,breast-cancer-wisconsin
16,4,3,leakyrelu,Dense,1024,64,5,0.0,0.9895833333333337,-18.353824615478516,-14.053184509277344,vae,breast-cancer-wisconsin
32,4,3,leakyrelu,Dense,1024,64,1,0.0,0.9722222222222224,-10.875789642333984,-5.734813213348389,vae,breast-cancer-wisconsin
32,4,3,leakyrelu,Dense,1024,64,2,0.0,0.9513888888888893,-10.875789642333984,-5.734813213348389,vae,breast-cancer-wisconsin
32,4,3,leakyrelu,Dense,1024,64,3,0.0,0.9583333333333336,-10.875789642333984,-5.734813213348389,vae,breast-cancer-wisconsin
32,4,3,leakyrelu,Dense,1024,64,4,0.0,0.9791666666666671,-10.875789642333984,-5.734813213348389,vae,breast-cancer-wisconsin
32,4,3,leakyrelu,Dense,1024,64,5,0.0,0.9791666666666669,-10.875789642333984,-5.734813213348389,vae,breast-cancer-wisconsin
16,16,3,leakyrelu,Dense,1024,64,1,0.0,1.0000000000000004,-19.12282371520996,-16.865764617919922,vae,breast-cancer-wisconsin
16,16,3,leakyrelu,Dense,1024,64,2,0.0,0.9895833333333336,-19.12282371520996,-16.865764617919922,vae,breast-cancer-wisconsin
16,16,3,leakyrelu,Dense,1024,64,3,0.0,0.9444444444444448,-19.12282371520996,-16.865764617919922,vae,breast-cancer-wisconsin
16,16,3,leakyrelu,Dense,1024,64,4,0.0,0.9722222222222225,-19.12282371520996,-16.865764617919922,vae,breast-cancer-wisconsin
16,16,3,leakyrelu,Dense,1024,64,5,0.0,1.0000000000000004,-19.12282371520996,-16.865764617919922,vae,breast-cancer-wisconsin
32,16,3,leakyrelu,Dense,1024,64,1,0.0,1.0000000000000004,-22.04671859741211,-16.789657592773438,vae,breast-cancer-wisconsin
32,16,3,leakyrelu,Dense,1024,64,2,0.0,0.9861111111111114,-22.04671859741211,-16.789657592773438,vae,breast-cancer-wisconsin
32,16,3,leakyrelu,Dense,1024,64,3,0.0,0.9965277777777781,-22.04671859741211,-16.789657592773438,vae,breast-cancer-wisconsin
32,16,3,leakyrelu,Dense,1024,64,4,0.4,0.9722222222222225,-22.04671859741211,-16.789657592773438,vae,breast-cancer-wisconsin
32,16,3,leakyrelu,Dense,1024,64,5,0.0,0.961805555555556,-22.04671859741211,-16.789657592773438,vae,breast-cancer-wisconsin
16,2,3,leakyrelu,Dense,1024,64,1,0.0,0.7638888888888892,-0.5215527415275574,0.10336358845233917,vae,breast-cancer-wisconsin
16,2,3,leakyrelu,Dense,1024,64,2,0.0,0.840277777777778,-0.5215527415275574,0.10336358845233917,vae,breast-cancer-wisconsin
16,2,3,leakyrelu,Dense,1024,64,3,0.0,0.8923611111111114,-0.5215527415275574,0.10336358845233917,vae,breast-cancer-wisconsin
16,2,3,leakyrelu,Dense,1024,64,4,0.0,0.6562500000000002,-0.5215527415275574,0.10336358845233917,vae,breast-cancer-wisconsin
16,2,3,leakyrelu,Dense,1024,64,5,0.0,0.6666666666666669,-0.5215527415275574,0.10336358845233917,vae,breast-cancer-wisconsin
32,2,3,leakyrelu,Dense,1024,64,1,0.2857142857142857,0.8125000000000002,-0.4049525558948517,1.12113356590271,vae,breast-cancer-wisconsin
32,2,3,leakyrelu,Dense,1024,64,2,0.0,0.8576388888888893,-0.4049525558948517,1.12113356590271,vae,breast-cancer-wisconsin
32,2,3,leakyrelu,Dense,1024,64,3,0.0,0.8194444444444448,-0.4049525558948517,1.12113356590271,vae,breast-cancer-wisconsin
