dataset,anom_sel,anom_ratio,anom_seen,pxvita,f2,f3
musk-2,rnd,0.005,2,0.6497156313871856,0.7841627417873752,0.8491691104594331
musk-2,rnd,0.005,3,0.6497156313871856,0.8157291388962943,0.8493172191119405
musk-2,rnd,0.005,4,0.6497156313871856,0.834473769957641,0.8548357475043693
musk-2,rnd,0.005,5,0.6497156313871856,0.8361148138274238,0.8576083414793093
musk-2,rnd,0.005,6,0.6497156313871856,0.8391732575017035,0.8589946384667793
musk-2,rnd,0.005,7,0.6497156313871856,0.8403670132409136,0.8608400722770225
musk-2,rnd,0.005,8,0.6497156313871856,0.855089013300157,0.8765440327023905
musk-2,rnd,0.005,9,0.6497156313871856,0.8567300571699399,0.870871471311354
musk-2,rnd,0.005,10,0.6497156313871856,0.8612192304274415,0.8714283598447821
musk-2,best,0.05,1,0.4843923101987618,0.5280902870345686,0.6713972570277555
musk-2,best,0.05,2,0.4843923101987618,0.5370775200687224,0.6719659942533843
musk-2,best,0.05,3,0.4843923101987618,0.5425323617405728,0.704930537041974
musk-2,best,0.05,4,0.4843923101987618,0.5382268432121805,0.708257057377292
musk-2,best,0.05,5,0.4843923101987618,0.5451627714091056,0.7020098344145265
musk-2,best,0.05,6,0.4843923101987618,0.5492609378239877,0.7215542521994134
musk-2,best,0.05,7,0.4843923101987618,0.5396546106223525,0.7535131372374775
musk-2,best,0.05,8,0.4843923101987618,0.5424286856838176,0.7432803104357355
musk-2,best,0.05,9,0.4843923101987618,0.5661497674694156,0.735940045617465
musk-2,best,0.05,10,0.4843923101987618,0.5594982078853047,0.7559969193400278
musk-2,best,0.01,1,0.6402633371841583,0.7917592345744838,0.8318981604905359
musk-2,best,0.01,2,0.6402633371841583,0.7990580289700524,0.8322314049586778
musk-2,best,0.01,3,0.6402633371841583,0.803862673657395,0.8335777126099707
musk-2,best,0.01,4,0.6402633371841583,0.8062783257797921,0.8351461832400249
musk-2,best,0.01,5,0.6402633371841583,0.8055363014307296,0.8344293373618885
musk-2,best,0.01,6,0.6402633371841583,0.8030258597707277,0.8348603335406855
musk-2,best,0.01,7,0.6402633371841583,0.8070677448976568,0.8365013774104684
musk-2,best,0.01,8,0.6402633371841583,0.8083459225687966,0.8387644776207825
musk-2,best,0.01,9,0.6402633371841583,0.8068900145146479,0.8438949613436417
musk-2,best,0.01,10,0.6402633371841583,0.8105942119138598,0.8490446991913269
musk-2,best,0.005,1,0.6497156313871856,0.7884889955271187,0.8417029532865309
musk-2,best,0.005,2,0.6497156313871856,0.7876773601113778,0.838277200154033
musk-2,best,0.005,3,0.6497156313871856,0.7925101454426967,0.839229538789656
musk-2,best,0.005,4,0.6497156313871856,0.7962024941497082,0.8435617168755
musk-2,best,0.005,5,0.6497156313871856,0.8006753754554342,0.8470511567285761
musk-2,best,0.005,6,0.6497156313871856,0.8009212358185966,0.8488699309813679
musk-2,best,0.005,7,0.6497156313871856,0.8037708462928406,0.8501688438638586
musk-2,best,0.005,8,0.6497156313871856,0.8070099825231789,0.8513226102668918
musk-2,best,0.005,9,0.6497156313871856,0.8098092360555704,0.8524615658046741
musk-2,best,0.005,10,0.6497156313871856,0.8133297787256734,0.8521298024230577
page-blocks,rnd,0.05,1,0.9400838056484038,0.8592807892909622,0.7612160700156632
page-blocks,rnd,0.05,2,0.9400838056484038,0.8978168547853187,0.8374243084822941
page-blocks,rnd,0.05,3,0.9400838056484038,0.9146684105992346,0.8637027886773561
page-blocks,rnd,0.05,4,0.9400838056484038,0.9356795685381647,0.8889801223982303
page-blocks,rnd,0.05,5,0.9400838056484038,0.9416202425358071,0.905163170727769
page-blocks,rnd,0.05,6,0.9400838056484038,0.9435095028177429,0.900302766070823
page-blocks,rnd,0.05,7,0.9400838056484038,0.9481486863989407,0.9107954270212664
page-blocks,rnd,0.05,8,0.9400838056484038,0.9543444912722634,0.9063710055063054
page-blocks,rnd,0.05,9,0.9400838056484038,0.954405851862617,0.9080471184743819
page-blocks,rnd,0.05,10,0.9400838056484038,0.9567230215246493,0.9133515800352014
page-blocks,rnd,0.01,1,0.9739758433044292,0.8468681877634066,0.7785811170856949
page-blocks,rnd,0.01,2,0.9739758433044292,0.9044131182483166,0.8300561933827446
page-blocks,rnd,0.01,3,0.9739758433044292,0.9183694230489754,0.8460583894459784
page-blocks,rnd,0.01,4,0.9739758433044292,0.9263543735568149,0.879651697912125
page-blocks,rnd,0.01,5,0.9739758433044292,0.9413521936411051,0.8957717708989327
page-blocks,rnd,0.01,6,0.9739758433044292,0.9446785835392143,0.9004141839848858
page-blocks,rnd,0.01,7,0.9739758433044292,0.9478338096852846,0.9108357958307092
page-blocks,rnd,0.01,8,0.9739758433044292,0.9544381469101714,0.9234962618482456
page-blocks,rnd,0.01,9,0.9739758433044292,0.9623778843514346,0.9311138561901533
page-blocks,rnd,0.01,10,0.9739758433044292,0.9617158358765684,0.933329296452389
page-blocks,rnd,0.005,1,0.9799980622971466,0.819677372474931,0.7679285956498572
page-blocks,rnd,0.005,2,0.9799980622971466,0.9006281386749342,0.8326737069870335
page-blocks,rnd,0.005,3,0.9799980622971466,0.9171696620323274,0.8695239709990471
page-blocks,rnd,0.005,4,0.9799980622971466,0.9409388170324082,0.9063354809539959
page-blocks,rnd,0.005,5,0.9799980622971466,0.9399796541200406,0.9113977296581568
page-blocks,rnd,0.005,6,0.9799980622971466,0.9344426682168289,0.9123899949942678
page-blocks,rnd,0.005,7,0.9799980622971466,0.9442926577209384,0.9227397503592825
page-blocks,rnd,0.005,8,0.9799980622971466,0.9520014855721873,0.933684541975488
page-blocks,rnd,0.005,9,0.9799980622971466,0.9562095302685334,0.9388291430509131
page-blocks,rnd,0.005,10,0.9799980622971466,0.9616690080576143,0.947902436661338
page-blocks,best,0.05,1,0.9400838056484038,0.855377932794006,0.7706252321206543
page-blocks,best,0.05,2,0.9400838056484038,0.8736310936717853,0.7998845452049927
page-blocks,best,0.05,3,0.9400838056484038,0.8697815240032941,0.8017576579631512
page-blocks,best,0.05,4,0.9400838056484038,0.8727284470926383,0.7994792423581843
page-blocks,best,0.05,5,0.9400838056484038,0.8795540053932729,0.8106727058405594
page-blocks,best,0.05,6,0.9400838056484038,0.880765069676565,0.8121033764472217
page-blocks,best,0.05,7,0.9400838056484038,0.8785011868429976,0.803215779360235
page-blocks,best,0.05,8,0.9400838056484038,0.8796331282597812,0.8133095964733809
page-blocks,best,0.05,9,0.9400838056484038,0.8815256180464726,0.8050129987566408
page-blocks,best,0.05,10,0.9400838056484038,0.8875567181772676,0.810330378336482
page-blocks,best,0.01,1,0.9739758433044292,0.9375349190201682,0.9199825606743206
page-blocks,best,0.01,2,0.9739758433044292,0.9345831516736908,0.8908265917421563
page-blocks,best,0.01,3,0.9739758433044292,0.9294805341600867,0.8783631255147023
page-blocks,best,0.01,4,0.9739758433044292,0.9281564372103539,0.8985459154838604
page-blocks,best,0.01,5,0.9739758433044292,0.924880104635954,0.8961560819648307
page-blocks,best,0.01,6,0.9739758433044292,0.9204314618353276,0.8856149784430556
page-blocks,best,0.01,7,0.9739758433044292,0.9245555394080316,0.8862269695942127
page-blocks,best,0.01,8,0.9739758433044292,0.9233299423533401,0.8877609843530495
page-blocks,best,0.01,9,0.9739758433044292,0.9175265223078041,0.8848867251207027
page-blocks,best,0.01,10,0.9739758433044292,0.922666279126096,0.8802766070823038
page-blocks,best,0.005,1,0.9799980622971466,0.9411067512796913,0.8960172132603466
page-blocks,best,0.005,2,0.9799980622971466,0.9400458589675272,0.868198259296937
page-blocks,best,0.005,3,0.9799980622971466,0.9379935086954415,0.8648508776179172
page-blocks,best,0.005,4,0.9799980622971466,0.9307626475479985,0.904218540586801
page-blocks,best,0.005,5,0.9799980622971466,0.9227518610021154,0.8985249237029501
page-blocks,best,0.005,6,0.9799980622971466,0.9185890293723459,0.8915136688788774
page-blocks,best,0.005,7,0.9799980622971466,0.9220946567843822,0.8883778197613396
page-blocks,best,0.005,8,0.9799980622971466,0.9221770091556459,0.9070459720001937
page-blocks,best,0.005,9,0.9799980622971466,0.9239290154854751,0.9076999467131716
page-blocks,best,0.005,10,0.9799980622971466,0.9228309838686238,0.9076111353323967
parkinsons,rnd,0.05,1,0.803448275862069,0.8741379310344828,0.8580459770114943
parkinsons,rnd,0.05,2,0.803448275862069,0.910919540229885,0.9080459770114941
parkinsons,rnd,0.05,3,0.803448275862069,0.9252873563218392,0.9287356321839081
parkinsons,rnd,0.05,4,0.803448275862069,0.9304597701149426,0.9344827586206896
parkinsons,rnd,0.05,5,0.803448275862069,0.9425287356321839,0.9373563218390805
parkinsons,rnd,0.05,6,0.803448275862069,0.939080459770115,0.945977011494253
parkinsons,rnd,0.05,7,0.803448275862069,0.9471264367816092,0.9551724137931036
parkinsons,rnd,0.01,1,0.8545977011494253,0.9126436781609195,0.9034482758620689
parkinsons,rnd,0.01,2,0.8545977011494253,0.9114942528735634,0.9149425287356323
parkinsons,rnd,0.005,1,0.8752873563218391,0.8919540229885057,0.9063218390804597
parkinsons,best,0.05,1,0.803448275862069,0.9074712643678161,0.8764367816091955
parkinsons,best,0.05,2,0.803448275862069,0.939655172413793,0.9160919540229886
parkinsons,best,0.05,3,0.803448275862069,0.9448275862068967,0.9339080459770116
parkinsons,best,0.05,4,0.803448275862069,0.9454022988505748,0.9385057471264368
parkinsons,best,0.05,5,0.803448275862069,0.9402298850574713,0.9442528735632184
parkinsons,best,0.05,6,0.803448275862069,0.9419540229885058,0.9551724137931034
parkinsons,best,0.05,7,0.803448275862069,0.945977011494253,0.9626436781609196
parkinsons,best,0.01,1,0.8545977011494253,0.9264367816091953,0.9160919540229886
parkinsons,best,0.01,2,0.8545977011494253,0.9212643678160919,0.9212643678160919
parkinsons,best,0.005,1,0.8752873563218391,0.8770114942528735,0.8896551724137931
pendigits,rnd,0.05,1,0.9180297927859312,0.6522176379577102,0.6457583789008468
pendigits,rnd,0.05,2,0.9180297927859312,0.7081897714736551,0.7020983541048331
pendigits,rnd,0.05,3,0.9180297927859312,0.7503533261153937,0.754078278214004
pendigits,rnd,0.05,4,0.9180297927859312,0.7756451745113375,0.7728640761777252
pendigits,rnd,0.05,5,0.9180297927859312,0.7873195372776982,0.796299724374891
pendigits,rnd,0.05,6,0.9180297927859312,0.8123253435067573,0.8365108491097685
pendigits,rnd,0.05,7,0.9180297927859312,0.8282268971853451,0.8394225022114901
pendigits,rnd,0.05,8,0.9180297927859312,0.8426446177964337,0.8427255634603759
pendigits,rnd,0.05,9,0.9180297927859312,0.8473310985043836,0.8568265030448549
pendigits,rnd,0.05,10,0.9180297927859312,0.856613465669817,0.8656927002039012
pendigits,rnd,0.01,1,0.9573052607850705,0.6720710989825438,0.6915536444333632
pendigits,rnd,0.01,2,0.9573052607850705,0.7098092824525511,0.744772686132334
pendigits,rnd,0.01,3,0.9573052607850705,0.7660270706891311,0.7727579417259528
pendigits,rnd,0.01,4,0.9573052607850705,0.778231166471418,0.7828402023300056
pendigits,rnd,0.01,5,0.9573052607850705,0.8078903237485016,0.7996048348810918
pendigits,rnd,0.01,6,0.9573052607850705,0.809193224472231,0.8125348800672156
pendigits,rnd,0.01,7,0.9573052607850705,0.8260870456198832,0.8303829720378839
pendigits,rnd,0.01,8,0.9573052607850705,0.8392441314393644,0.8428462988705177
pendigits,rnd,0.01,9,0.9573052607850705,0.8438061197654283,0.8474092264395179
pendigits,rnd,0.01,10,0.9573052607850705,0.8545005106066144,0.8658136063854858
pendigits,rnd,0.005,1,0.9606849984118258,0.7164066102210123,0.7391008541987574
pendigits,rnd,0.005,2,0.9606849984118258,0.7254202685210167,0.7357032709562177
pendigits,rnd,0.005,3,0.9606849984118258,0.7811563959028515,0.788884401394861
pendigits,rnd,0.005,4,0.9606849984118258,0.8051274979592812,0.824154339814679
pendigits,rnd,0.005,5,0.9606849984118258,0.8256041893650374,0.8395895166826624
pendigits,rnd,0.005,6,0.9606849984118258,0.8411566862143044,0.854311295847863
pendigits,rnd,0.005,7,0.9606849984118258,0.8489553056979598,0.8577920447831031
pendigits,rnd,0.005,8,0.9606849984118258,0.8554149062977092,0.8636886119355577
pendigits,rnd,0.005,9,0.9606849984118258,0.8680060555553657,0.8796274791744226
pendigits,rnd,0.005,10,0.9606849984118258,0.8760055022558909,0.8882188196960952
pendigits,best,0.05,1,0.9180297927859312,0.6758959523752599,0.6761473279392327
pendigits,best,0.05,2,0.9180297927859312,0.6947447650014175,0.6802072482231232
pendigits,best,0.05,3,0.9180297927859312,0.6955993053017702,0.6795147700220978
pendigits,best,0.05,4,0.9180297927859312,0.7063432198614019,0.6901657849167832
pendigits,best,0.05,5,0.9180297927859312,0.6972801232286733,0.6787356253137926
pendigits,best,0.05,6,0.9180297927859312,0.6982793923268976,0.6799016527260245
pendigits,best,0.05,7,0.9180297927859312,0.694410479901909,0.688497433305213
pendigits,best,0.05,8,0.9180297927859312,0.6925086837278723,0.6953878048697184
pendigits,best,0.05,9,0.9180297927859312,0.6910371462042633,0.693878526857225
pendigits,best,0.05,10,0.9180297927859312,0.6934090761606482,0.6994373934813125
pendigits,best,0.01,1,0.9573052607850705,0.7032005129974145,0.7303750311657884
pendigits,best,0.01,2,0.9573052607850705,0.7186208327498642,0.7256574700552275
pendigits,best,0.01,3,0.9573052607850705,0.7265348083432096,0.7365093121667822
pendigits,best,0.01,4,0.9573052607850705,0.7273428134253678,0.732343940516891
pendigits,best,0.01,5,0.9573052607850705,0.7374807455198112,0.7371280171044677
pendigits,best,0.01,6,0.9573052607850705,0.7368007336341189,0.7401449508007474
pendigits,best,0.01,7,0.9573052607850705,0.7450931387449665,0.7485805477664802
pendigits,best,0.01,8,0.9573052607850705,0.7432149090300524,0.749531232389195
pendigits,best,0.01,9,0.9573052607850705,0.7502729781515016,0.7496288282688216
pendigits,best,0.01,10,0.9573052607850705,0.7511317877379273,0.7592757070791595
pendigits,best,0.005,1,0.9606849984118258,0.7262884705368029,0.74298522143933
pendigits,best,0.005,2,0.9606849984118258,0.7331346976833146,0.7438053512939352
pendigits,best,0.005,3,0.9606849984118258,0.725553555632213,0.7457154298829531
pendigits,best,0.005,4,0.9606849984118258,0.7339674646246956,0.7501678683283866
pendigits,best,0.005,5,0.9606849984118258,0.7396067645983969,0.7602860763211734
pendigits,best,0.005,6,0.9606849984118258,0.7421946350443493,0.7654923853013604
pendigits,best,0.005,7,0.9606849984118258,0.7562516009822774,0.7707554757863171
pendigits,best,0.005,8,0.9606849984118258,0.7608466335825458,0.7716043806290537
pendigits,best,0.005,9,0.9606849984118258,0.7701072273890072,0.7805404233082528
pendigits,best,0.005,10,0.9606849984118258,0.7749159804500853,0.7907943092124363
pima-indians,rnd,0.05,1,0.86385,0.8238000000000001,0.8058
pima-indians,rnd,0.05,2,0.86385,0.84845,0.8008
pima-indians,rnd,0.05,3,0.86385,0.8871499999999999,0.82735
pima-indians,rnd,0.05,4,0.86385,0.8813000000000001,0.8381000000000001
pima-indians,rnd,0.05,5,0.86385,0.9014000000000001,0.8692
pima-indians,rnd,0.05,6,0.86385,0.9046000000000001,0.8850999999999999
pima-indians,rnd,0.05,7,0.86385,0.9057999999999998,0.89125
pima-indians,rnd,0.05,8,0.86385,0.9073999999999998,0.8895500000000002
pima-indians,rnd,0.05,9,0.86385,0.9115500000000001,0.8939999999999999
pima-indians,rnd,0.05,10,0.86385,0.9156999999999998,0.8978999999999999
pima-indians,rnd,0.01,1,0.8727,0.7869499999999998,0.7741
pima-indians,rnd,0.01,2,0.8727,0.8497499999999999,0.8407
pima-indians,rnd,0.01,3,0.8727,0.8754,0.8603500000000002
pima-indians,rnd,0.01,4,0.8727,0.8849499999999999,0.86525
pima-indians,rnd,0.01,5,0.8727,0.899,0.8699000000000001
pima-indians,rnd,0.005,1,0.8726499999999999,0.8396000000000001,0.82385
pima-indians,rnd,0.005,2,0.8726499999999999,0.86615,0.82545
pima-indians,rnd,0.005,3,0.8726499999999999,0.88225,0.84185
pima-indians,best,0.05,1,0.86385,0.8057000000000001,0.7778
pima-indians,best,0.05,2,0.86385,0.8375499999999999,0.7879999999999999
pima-indians,best,0.05,3,0.86385,0.84335,0.8045499999999999
pima-indians,best,0.05,4,0.86385,0.8464500000000001,0.8138
pima-indians,best,0.05,5,0.86385,0.8539,0.82935
pima-indians,best,0.05,6,0.86385,0.85975,0.8319000000000001
pima-indians,best,0.05,7,0.86385,0.8633,0.8472000000000002
pima-indians,best,0.05,8,0.86385,0.8733999999999998,0.84615
pima-indians,best,0.05,9,0.86385,0.8794499999999997,0.8552
pima-indians,best,0.05,10,0.86385,0.8852499999999999,0.8607000000000001
pima-indians,best,0.01,1,0.8727,0.806,0.7801500000000001
pima-indians,best,0.01,2,0.8727,0.84375,0.8267000000000001
pima-indians,best,0.01,3,0.8727,0.8708,0.8413
pima-indians,best,0.01,4,0.8727,0.8880500000000001,0.8443499999999998
pima-indians,best,0.01,5,0.8727,0.893,0.8794000000000001
pima-indians,best,0.005,1,0.8726499999999999,0.8316000000000002,0.8221
pima-indians,best,0.005,2,0.8726499999999999,0.8540999999999999,0.8255000000000001
pima-indians,best,0.005,3,0.8726499999999999,0.88415,0.8421999999999998
sonar,rnd,0.05,1,0.49669421487603305,0.797107438016529,0.8053719008264464
sonar,rnd,0.05,2,0.49669421487603305,0.8475206611570248,0.849586776859504
sonar,rnd,0.05,3,0.49669421487603305,0.828512396694215,0.8545454545454545
sonar,rnd,0.05,4,0.49669421487603305,0.8561983471074381,0.8900826446280993
sonar,rnd,0.05,5,0.49669421487603305,0.8578512396694216,0.9152892561983471
sonar,rnd,0.01,1,0.5557851239669421,0.793801652892562,0.8148760330578512
sonar,rnd,0.005,1,0.5595041322314049,0.793801652892562,0.8140495867768595
sonar,best,0.05,1,0.49669421487603305,0.771900826446281,0.7739669421487603
sonar,best,0.05,2,0.49669421487603305,0.8074380165289256,0.8202479338842975
sonar,best,0.05,3,0.49669421487603305,0.8413223140495868,0.8549586776859505
sonar,best,0.05,4,0.49669421487603305,0.853305785123967,0.8747933884297519
sonar,best,0.05,5,0.49669421487603305,0.8545454545454545,0.9264462809917354
sonar,best,0.01,1,0.5557851239669421,0.8033057851239669,0.8016528925619835
sonar,best,0.005,1,0.5595041322314049,0.7818181818181817,0.812809917355372
spect-heart,rnd,0.05,1,0.49523809523809526,0.9071428571428571,0.9571428571428573
spect-heart,rnd,0.05,2,0.49523809523809526,0.9214285714285715,0.9261904761904762
spect-heart,rnd,0.05,3,0.49523809523809526,0.9333333333333333,0.9285714285714285
spect-heart,rnd,0.05,4,0.49523809523809526,0.9380952380952381,0.9238095238095237
spect-heart,rnd,0.05,5,0.49523809523809526,0.9428571428571428,0.9261904761904762
spect-heart,rnd,0.05,6,0.49523809523809526,0.9571428571428571,0.9238095238095237
spect-heart,rnd,0.01,1,0.4928571428571429,0.9190476190476191,0.9333333333333333
spect-heart,rnd,0.01,2,0.4928571428571429,0.9285714285714285,0.9571428571428571
spect-heart,rnd,0.005,1,0.5166666666666666,0.9095238095238095,0.9119047619047619
spect-heart,best,0.05,1,0.49523809523809526,0.85,0.8547619047619047
spect-heart,best,0.05,2,0.49523809523809526,0.9214285714285715,0.9071428571428573
spect-heart,best,0.05,3,0.49523809523809526,0.9357142857142857,0.9238095238095237
spect-heart,best,0.05,4,0.49523809523809526,0.9333333333333333,0.9380952380952381
spect-heart,best,0.05,5,0.49523809523809526,0.9452380952380952,0.9357142857142857
spect-heart,best,0.05,6,0.49523809523809526,0.9619047619047618,0.9476190476190476
spect-heart,best,0.01,1,0.4928571428571429,0.8761904761904763,0.8785714285714284
spect-heart,best,0.01,2,0.4928571428571429,0.9214285714285714,0.9309523809523809
spect-heart,best,0.005,1,0.5166666666666666,0.9238095238095237,0.9285714285714286
statlog-satimage,rnd,0.05,1,0.7859689935315803,0.9622651610481932,0.9689835971477141
statlog-satimage,rnd,0.05,2,0.7859689935315803,0.973898933704219,0.9810859438814932
statlog-satimage,rnd,0.05,3,0.7859689935315803,0.9758684349956951,0.9778026138596374
statlog-satimage,rnd,0.05,4,0.7859689935315803,0.9757351480230477,0.981434476896925
statlog-satimage,rnd,0.05,5,0.7859689935315803,0.9779014062741462,0.9808480694085701
statlog-satimage,rnd,0.05,6,0.7859689935315803,0.9781075457535818,0.9797094730335342
statlog-satimage,rnd,0.05,7,0.7859689935315803,0.9788385544296533,0.9798286862264609
statlog-satimage,rnd,0.05,8,0.7859689935315803,0.9806369627127625,0.9839906616332208
statlog-satimage,rnd,0.05,9,0.7859689935315803,0.9815672119566419,0.9854766871978278
statlog-satimage,rnd,0.05,10,0.7859689935315803,0.9820468242929994,0.9847100801377575
statlog-satimage,rnd,0.01,1,0.8825225732388458,0.9548267545312052,0.9558610393624303
statlog-satimage,rnd,0.01,2,0.8825225732388458,0.968624301830143,0.9802812548292381
statlog-satimage,rnd,0.01,3,0.8825225732388458,0.969958827295406,0.9771248647813321
statlog-satimage,rnd,0.01,4,0.8825225732388458,0.9736141466322275,0.9793203744177319
statlog-satimage,rnd,0.01,5,0.8825225732388458,0.9727904165838798,0.9800913967812436
statlog-satimage,rnd,0.01,6,0.8825225732388458,0.9756879594675144,0.9812901516656733
statlog-satimage,rnd,0.01,7,0.8825225732388458,0.9764912687374439,0.9819118815815617
statlog-satimage,rnd,0.01,8,0.8825225732388458,0.9765842660661853,0.9832315053977085
statlog-satimage,rnd,0.01,9,0.8825225732388458,0.976481058348235,0.9815484469170144
statlog-satimage,rnd,0.01,10,0.8825225732388458,0.9768251760602247,0.9839511998587103
statlog-satimage,rnd,0.005,1,0.9077151908514912,0.9686013974435393,0.9761510144159657
statlog-satimage,rnd,0.005,2,0.9077151908514912,0.969537993686116,0.9780694637613969
statlog-satimage,rnd,0.005,3,0.9077151908514912,0.9734494006225578,0.9810210941121928
statlog-satimage,rnd,0.005,4,0.9077151908514912,0.9741017617060732,0.9804465527518378
statlog-satimage,rnd,0.005,5,0.9077151908514912,0.975878093471974,0.9844051482438131
statlog-satimage,rnd,0.005,6,0.9077151908514912,0.9765105856900014,0.9832626884782657
statlog-satimage,rnd,0.005,7,0.9077151908514912,0.9759666754972736,0.9843463695167449
statlog-satimage,rnd,0.005,8,0.9077151908514912,0.9771709495110052,0.9853577499613662
statlog-satimage,rnd,0.005,9,0.9077151908514912,0.9780451795924675,0.9864196304391021
statlog-satimage,rnd,0.005,10,0.9077151908514912,0.9772653266220722,0.986733668896395
statlog-satimage,best,0.05,1,0.7859689935315803,0.9414936419630437,0.9434832880764729
statlog-satimage,best,0.05,2,0.7859689935315803,0.9515012031701879,0.9503013444598979
statlog-satimage,best,0.05,3,0.7859689935315803,0.9610622668167872,0.9672663200653465
statlog-satimage,best,0.05,4,0.7859689935315803,0.9619191116409475,0.9670030575976334
statlog-satimage,best,0.05,5,0.7859689935315803,0.9626112104554387,0.9656401086164648
statlog-satimage,best,0.05,6,0.7859689935315803,0.9642655694637614,0.9706473386758507
statlog-satimage,best,0.05,7,0.7859689935315803,0.9656287944013953,0.9704249177649734
statlog-satimage,best,0.05,8,0.7859689935315803,0.9656138927522795,0.9729849658917809
statlog-satimage,best,0.05,9,0.7859689935315803,0.9676788749806831,0.9729308784246198
statlog-satimage,best,0.05,10,0.7859689935315803,0.9667022650506656,0.9707066693158486
statlog-satimage,best,0.01,1,0.8825225732388458,0.9500562951188822,0.9597144954411995
statlog-satimage,best,0.01,2,0.8825225732388458,0.9640873015873016,0.9737435702143632
statlog-satimage,best,0.01,3,0.8825225732388458,0.9674175442082257,0.9780258626399101
statlog-satimage,best,0.01,4,0.8825225732388458,0.9695584144645342,0.9802646974413316
statlog-satimage,best,0.01,5,0.8825225732388458,0.969916054043314,0.9799498311146433
statlog-satimage,best,0.01,6,0.8825225732388458,0.9711043225820696,0.9814041216857629
statlog-satimage,best,0.01,7,0.8825225732388458,0.9713951806962935,0.9824243327372674
statlog-satimage,best,0.01,8,0.8825225732388458,0.9735429498642294,0.9829812128838554
statlog-satimage,best,0.01,9,0.8825225732388458,0.974295207188114,0.9831172594211537
statlog-satimage,best,0.01,10,0.8825225732388458,0.9748678168532134,0.9838648254851314
statlog-satimage,best,0.005,1,0.9077151908514912,0.9547665960218115,0.9676874296311014
statlog-satimage,best,0.005,2,0.9077151908514912,0.9604292226858291,0.9724730666490056
statlog-satimage,best,0.005,3,0.9077151908514912,0.9661978166324481,0.9742535377618828
statlog-satimage,best,0.005,4,0.9077151908514912,0.96638160363821,0.9777534936088484
statlog-satimage,best,0.005,5,0.9077151908514912,0.9674512108969691,0.9794834646886106
statlog-satimage,best,0.005,6,0.9077151908514912,0.9692140207960792,0.9799564540698059
statlog-satimage,best,0.005,7,0.9077151908514912,0.9705626200410624,0.9808298562818731
statlog-satimage,best,0.005,8,0.9077151908514912,0.972272722255337,0.9817079497538469
statlog-satimage,best,0.005,9,0.9077151908514912,0.9737391549109212,0.9821456167075082
statlog-satimage,best,0.005,10,0.9077151908514912,0.976042011612248,0.9836724838289511
statlog-vehicle,rnd,0.05,1,0.6548500881834214,0.8895943562610229,0.9049382716049383
statlog-vehicle,rnd,0.05,2,0.6548500881834214,0.8982363315696649,0.880952380952381
statlog-vehicle,rnd,0.05,3,0.6548500881834214,0.8940035273368607,0.8878306878306879
statlog-vehicle,rnd,0.05,4,0.6548500881834214,0.8955026455026456,0.8900352733686064
statlog-vehicle,rnd,0.05,5,0.6548500881834214,0.901410934744268,0.8992945326278662
statlog-vehicle,rnd,0.05,6,0.6548500881834214,0.8995590828924163,0.9033509700176365
statlog-vehicle,rnd,0.05,7,0.6548500881834214,0.9154320987654321,0.9119047619047617
statlog-vehicle,rnd,0.05,8,0.6548500881834214,0.9149029982363315,0.917989417989418
statlog-vehicle,rnd,0.05,9,0.6548500881834214,0.9141975308641974,0.9158730158730162
statlog-vehicle,rnd,0.05,10,0.6548500881834214,0.9162257495590829,0.9200176366843034
statlog-vehicle,rnd,0.01,1,0.72336860670194,0.8451499118165785,0.8318342151675486
statlog-vehicle,rnd,0.01,2,0.72336860670194,0.8865961199294533,0.8908289241622576
statlog-vehicle,rnd,0.01,3,0.72336860670194,0.8957671957671958,0.894973544973545
statlog-vehicle,rnd,0.01,4,0.72336860670194,0.9092592592592592,0.9006172839506175
statlog-vehicle,rnd,0.01,5,0.72336860670194,0.9149911816578482,0.9106701940035273
statlog-vehicle,rnd,0.01,6,0.72336860670194,0.9092592592592592,0.9078483245149911
statlog-vehicle,rnd,0.005,1,0.7494708994708995,0.878042328042328,0.9012345679012345
statlog-vehicle,rnd,0.005,2,0.7494708994708995,0.8894179894179896,0.8923280423280422
statlog-vehicle,rnd,0.005,3,0.7494708994708995,0.8905643738977072,0.902821869488536
statlog-vehicle,best,0.05,1,0.6548500881834214,0.8634038800705468,0.9006172839506172
statlog-vehicle,best,0.05,2,0.6548500881834214,0.8708994708994708,0.9009700176366842
statlog-vehicle,best,0.05,3,0.6548500881834214,0.872310405643739,0.901763668430335
statlog-vehicle,best,0.05,4,0.6548500881834214,0.8897707231040565,0.902821869488536
statlog-vehicle,best,0.05,5,0.6548500881834214,0.8900352733686068,0.9031746031746032
statlog-vehicle,best,0.05,6,0.6548500881834214,0.8970899470899472,0.9049382716049383
statlog-vehicle,best,0.05,7,0.6548500881834214,0.9027336860670193,0.9019400352733686
statlog-vehicle,best,0.05,8,0.6548500881834214,0.8987654320987655,0.9033509700176368
statlog-vehicle,best,0.05,9,0.6548500881834214,0.903968253968254,0.9035273368606701
statlog-vehicle,best,0.05,10,0.6548500881834214,0.9045855379188712,0.9044973544973546
statlog-vehicle,best,0.01,1,0.72336860670194,0.8923280423280424,0.8970017636684304
statlog-vehicle,best,0.01,2,0.72336860670194,0.8982363315696651,0.9067019400352733
statlog-vehicle,best,0.01,3,0.72336860670194,0.8982363315696649,0.9080246913580247
