"hidden","latent","layers","nonlinearity","layertype","memorysize","k","β","anomaliesSeen","f1","auc","rsTrn","rsTst","knnauc","knnprec","knnrecall","model","dataset"
32,8,3,"relu","Dense",1024,16,0.05,2,0.358974358974359,0.9670126019273536,0.16865684639157794,0.22952003614070002,0.9929577464788732,0.7272727272727273,0.21052631578947367,"svae","breast-cancer-wisconsin"
32,8,3,"relu","Dense",1024,16,0.05,3,0.425,0.992216456634544,0.16865684639157794,0.22952003614070002,0.9929577464788732,0.7272727272727273,0.21052631578947367,"svae","breast-cancer-wisconsin"
32,8,3,"relu","Dense",1024,16,0.05,4,0.3783783783783784,0.9796145292809489,0.16865684639157794,0.22952003614070002,0.9929577464788732,0.7272727272727273,0.21052631578947367,"svae","breast-cancer-wisconsin"
32,8,3,"relu","Dense",1024,16,0.05,5,0.29411764705882354,0.9911045218680504,0.16865684639157794,0.22952003614070002,0.9929577464788732,0.7272727272727273,0.21052631578947367,"svae","breast-cancer-wisconsin"
32,2,3,"relu","Dense",1024,16,0.1,1,0.26666666666666666,0.8658265381764271,0.4023729545384667,0.5192988110115363,0.8632320237212749,0.6666666666666666,0.15789473684210525,"svae","breast-cancer-wisconsin"
32,2,3,"relu","Dense",1024,16,0.1,2,0.24242424242424243,0.9206819866567828,0.4023729545384667,0.5192988110115363,0.8632320237212749,0.6666666666666666,0.15789473684210525,"svae","breast-cancer-wisconsin"
32,2,3,"relu","Dense",1024,16,0.1,3,0.26865671641791045,0.9158636026686435,0.4023729545384667,0.5192988110115363,0.8632320237212749,0.6666666666666666,0.15789473684210525,"svae","breast-cancer-wisconsin"
32,2,3,"relu","Dense",1024,16,0.1,4,0.26865671641791045,0.8817642698295033,0.4023729545384667,0.5192988110115363,0.8632320237212749,0.6666666666666666,0.15789473684210525,"svae","breast-cancer-wisconsin"
32,2,3,"relu","Dense",1024,16,0.1,5,0.18181818181818182,0.868421052631579,0.4023729545384667,0.5192988110115363,0.8632320237212749,0.6666666666666666,0.15789473684210525,"svae","breast-cancer-wisconsin"
32,4,3,"relu","Dense",1024,16,0.1,1,0.2702702702702703,0.9660859896219423,0.23736651064683711,0.318115498251536,0.9733135656041513,0.8571428571428571,0.15789473684210525,"svae","breast-cancer-wisconsin"
32,4,3,"relu","Dense",1024,16,0.1,2,0.410958904109589,0.9777613046701261,0.23736651064683711,0.318115498251536,0.9733135656041513,0.8571428571428571,0.15789473684210525,"svae","breast-cancer-wisconsin"
32,4,3,"relu","Dense",1024,16,0.1,3,0.32432432432432434,0.9660859896219423,0.23736651064683711,0.318115498251536,0.9733135656041513,0.8571428571428571,0.15789473684210525,"svae","breast-cancer-wisconsin"
32,4,3,"relu","Dense",1024,16,0.1,4,0.37333333333333335,0.9785025945144552,0.23736651064683711,0.318115498251536,0.9733135656041513,0.8571428571428571,0.15789473684210525,"svae","breast-cancer-wisconsin"
32,4,3,"relu","Dense",1024,16,0.1,5,0.30303030303030304,0.9833209785025945,0.23736651064683711,0.318115498251536,0.9733135656041513,0.8571428571428571,0.15789473684210525,"svae","breast-cancer-wisconsin"
32,8,3,"relu","Dense",1024,16,0.1,1,0.38961038961038963,0.9940696812453669,0.1751577730631319,0.24027561804960468,0.9929577464788732,1.0,0.21052631578947367,"svae","breast-cancer-wisconsin"
32,8,3,"relu","Dense",1024,16,0.1,2,0.4931506849315068,0.9764640474425501,0.1751577730631319,0.24027561804960468,0.9929577464788732,1.0,0.21052631578947367,"svae","breast-cancer-wisconsin"
32,8,3,"relu","Dense",1024,16,0.1,3,0.35135135135135137,0.9877687175685692,0.1751577730631319,0.24027561804960468,0.9929577464788732,1.0,0.21052631578947367,"svae","breast-cancer-wisconsin"
32,8,3,"relu","Dense",1024,16,0.1,4,0.37681159420289856,0.9818383988139363,0.1751577730631319,0.24027561804960468,0.9929577464788732,1.0,0.21052631578947367,"svae","breast-cancer-wisconsin"
32,8,3,"relu","Dense",1024,16,0.1,5,0.3888888888888889,0.9925871015567087,0.1751577730631319,0.24027561804960468,0.9929577464788732,1.0,0.21052631578947367,"svae","breast-cancer-wisconsin"
32,2,3,"relu","Dense",1024,16,0.01,1,0.0,0.8223140495867769,0.4945061736965686,0.7438585163485542,0.8388429752066116,0.8571428571428571,0.5454545454545454,"svae","sonar"
32,2,3,"relu","Dense",1024,16,0.01,2,0.16666666666666666,0.8553719008264463,0.4945061736965686,0.7438585163485542,0.8388429752066116,0.8571428571428571,0.5454545454545454,"svae","sonar"
32,2,3,"relu","Dense",1024,16,0.01,3,0.0,0.8409090909090909,0.4945061736965686,0.7438585163485542,0.8388429752066116,0.8571428571428571,0.5454545454545454,"svae","sonar"
32,2,3,"relu","Dense",1024,16,0.01,4,0.0,0.6446280991735538,0.4945061736965686,0.7438585163485542,0.8388429752066116,0.8571428571428571,0.5454545454545454,"svae","sonar"
32,2,3,"relu","Dense",1024,16,0.01,5,0.0,0.8471074380165289,0.4945061736965686,0.7438585163485542,0.8388429752066116,0.8571428571428571,0.5454545454545454,"svae","sonar"
32,4,3,"relu","Dense",1024,16,0.01,1,0.2222222222222222,0.8822314049586778,0.31179923356355255,0.5750674133229848,0.9318181818181818,0.5,0.09090909090909091,"svae","sonar"
32,4,3,"relu","Dense",1024,16,0.01,2,0.08695652173913043,0.8347107438016529,0.31179923356355255,0.5750674133229848,0.9318181818181818,0.5,0.09090909090909091,"svae","sonar"
32,4,3,"relu","Dense",1024,16,0.01,3,0.0,0.8574380165289257,0.31179923356355255,0.5750674133229848,0.9318181818181818,0.5,0.09090909090909091,"svae","sonar"
32,4,3,"relu","Dense",1024,16,0.01,4,0.15384615384615385,0.8636363636363635,0.31179923356355255,0.5750674133229848,0.9318181818181818,0.5,0.09090909090909091,"svae","sonar"
32,4,3,"relu","Dense",1024,16,0.01,5,0.0,0.8884297520661156,0.31179923356355255,0.5750674133229848,0.9318181818181818,0.5,0.09090909090909091,"svae","sonar"
32,8,3,"relu","Dense",1024,16,0.01,1,0.18181818181818182,0.921487603305785,0.2653265587444233,0.48138025598200995,0.9628099173553719,0.5,0.09090909090909091,"svae","sonar"
32,8,3,"relu","Dense",1024,16,0.01,2,0.16666666666666666,0.9256198347107438,0.2653265587444233,0.48138025598200995,0.9628099173553719,0.5,0.09090909090909091,"svae","sonar"
32,8,3,"relu","Dense",1024,16,0.01,3,0.24,0.9028925619834711,0.2653265587444233,0.48138025598200995,0.9628099173553719,0.5,0.09090909090909091,"svae","sonar"
32,8,3,"relu","Dense",1024,16,0.01,4,0.17391304347826086,0.9049586776859504,0.2653265587444233,0.48138025598200995,0.9628099173553719,0.5,0.09090909090909091,"svae","sonar"
32,8,3,"relu","Dense",1024,16,0.01,5,0.2608695652173913,0.9359504132231405,0.2653265587444233,0.48138025598200995,0.9628099173553719,0.5,0.09090909090909091,"svae","sonar"
32,2,3,"relu","Dense",1024,16,0.05,1,0.08333333333333333,0.6983471074380165,0.4867704007597592,0.6558034172397325,0.5247933884297522,0.4444444444444444,0.36363636363636365,"svae","sonar"
32,2,3,"relu","Dense",1024,16,0.05,2,0.08333333333333333,0.7107438016528925,0.4867704007597592,0.6558034172397325,0.5247933884297522,0.4444444444444444,0.36363636363636365,"svae","sonar"
32,2,3,"relu","Dense",1024,16,0.05,3,0.0,0.7355371900826446,0.4867704007597592,0.6558034172397325,0.5247933884297522,0.4444444444444444,0.36363636363636365,"svae","sonar"
32,2,3,"relu","Dense",1024,16,0.05,4,0.0,0.6776859504132232,0.4867704007597592,0.6558034172397325,0.5247933884297522,0.4444444444444444,0.36363636363636365,"svae","sonar"
32,2,3,"relu","Dense",1024,16,0.05,5,0.0,0.7520661157024793,0.4867704007597592,0.6558034172397325,0.5247933884297522,0.4444444444444444,0.36363636363636365,"svae","sonar"
32,4,3,"relu","Dense",1024,16,0.05,1,0.0,0.8698347107438017,0.31477501502318034,0.5262593125077492,0.9090909090909091,0.8333333333333334,0.45454545454545453,"svae","sonar"
32,4,3,"relu","Dense",1024,16,0.05,2,0.15384615384615385,0.8305785123966942,0.31477501502318034,0.5262593125077492,0.9090909090909091,0.8333333333333334,0.45454545454545453,"svae","sonar"
32,4,3,"relu","Dense",1024,16,0.05,3,0.0,0.9256198347107437,0.31477501502318034,0.5262593125077492,0.9090909090909091,0.8333333333333334,0.45454545454545453,"svae","sonar"
32,4,3,"relu","Dense",1024,16,0.05,4,0.16666666666666666,0.8512396694214877,0.31477501502318034,0.5262593125077492,0.9090909090909091,0.8333333333333334,0.45454545454545453,"svae","sonar"
32,4,3,"relu","Dense",1024,16,0.05,5,0.0,0.8181818181818181,0.31477501502318034,0.5262593125077492,0.9090909090909091,0.8333333333333334,0.45454545454545453,"svae","sonar"
32,8,3,"relu","Dense",1024,16,0.05,1,0.0,0.9256198347107438,0.2468945986326853,0.47453188912757843,0.9566115702479338,0.6666666666666666,0.18181818181818182,"svae","sonar"
32,8,3,"relu","Dense",1024,16,0.05,2,0.15384615384615385,0.8822314049586778,0.2468945986326853,0.47453188912757843,0.9566115702479338,0.6666666666666666,0.18181818181818182,"svae","sonar"
32,8,3,"relu","Dense",1024,16,0.05,3,0.15384615384615385,0.9132231404958677,0.2468945986326853,0.47453188912757843,0.9566115702479338,0.6666666666666666,0.18181818181818182,"svae","sonar"
32,8,3,"relu","Dense",1024,16,0.05,4,0.0,0.9049586776859504,0.2468945986326853,0.47453188912757843,0.9566115702479338,0.6666666666666666,0.18181818181818182,"svae","sonar"
32,8,3,"relu","Dense",1024,16,0.05,5,0.08695652173913043,0.9338842975206612,0.2468945986326853,0.47453188912757843,0.9566115702479338,0.6666666666666666,0.18181818181818182,"svae","sonar"
32,2,3,"relu","Dense",1024,16,0.1,1,0.0,0.7830578512396694,0.4871801536083931,0.6875404086169591,0.7830578512396693,0.6,0.5454545454545454,"svae","sonar"
32,2,3,"relu","Dense",1024,16,0.1,2,0.1,0.7789256198347106,0.4871801536083931,0.6875404086169591,0.7830578512396693,0.6,0.5454545454545454,"svae","sonar"
32,2,3,"relu","Dense",1024,16,0.1,3,0.0,0.8429752066115702,0.4871801536083931,0.6875404086169591,0.7830578512396693,0.6,0.5454545454545454,"svae","sonar"
32,2,3,"relu","Dense",1024,16,0.1,4,0.09090909090909091,0.7520661157024793,0.4871801536083931,0.6875404086169591,0.7830578512396693,0.6,0.5454545454545454,"svae","sonar"
32,2,3,"relu","Dense",1024,16,0.1,5,0.0,0.743801652892562,0.4871801536083931,0.6875404086169591,0.7830578512396693,0.6,0.5454545454545454,"svae","sonar"
32,4,3,"relu","Dense",1024,16,0.1,1,0.0,0.8925619834710744,0.3150452165164795,0.565401420116755,0.9421487603305785,0.5,0.2727272727272727,"svae","sonar"
32,4,3,"relu","Dense",1024,16,0.1,2,0.0,0.8760330578512396,0.3150452165164795,0.565401420116755,0.9421487603305785,0.5,0.2727272727272727,"svae","sonar"
32,4,3,"relu","Dense",1024,16,0.1,3,0.09523809523809523,0.9276859504132232,0.3150452165164795,0.565401420116755,0.9421487603305785,0.5,0.2727272727272727,"svae","sonar"
32,4,3,"relu","Dense",1024,16,0.1,4,0.0,0.8471074380165289,0.3150452165164795,0.565401420116755,0.9421487603305785,0.5,0.2727272727272727,"svae","sonar"
32,4,3,"relu","Dense",1024,16,0.1,5,0.16666666666666666,0.8966942148760332,0.3150452165164795,0.565401420116755,0.9421487603305785,0.5,0.2727272727272727,"svae","sonar"
32,8,3,"relu","Dense",1024,16,0.1,1,0.0,0.9380165289256197,0.2476257852317516,0.5252128870055102,0.9793388429752066,0.6666666666666666,0.36363636363636365,"svae","sonar"
32,8,3,"relu","Dense",1024,16,0.1,2,0.0,0.859504132231405,0.2476257852317516,0.5252128870055102,0.9793388429752066,0.6666666666666666,0.36363636363636365,"svae","sonar"
32,8,3,"relu","Dense",1024,16,0.1,3,0.0,0.8760330578512397,0.2476257852317516,0.5252128870055102,0.9793388429752066,0.6666666666666666,0.36363636363636365,"svae","sonar"
32,8,3,"relu","Dense",1024,16,0.1,4,0.0,0.871900826446281,0.2476257852317516,0.5252128870055102,0.9793388429752066,0.6666666666666666,0.36363636363636365,"svae","sonar"
32,8,3,"relu","Dense",1024,16,0.1,5,0.09523809523809523,0.871900826446281,0.2476257852317516,0.5252128870055102,0.9793388429752066,0.6666666666666666,0.36363636363636365,"svae","sonar"
32,2,3,"relu","Dense",1024,16,0.01,1,0.23678646934460887,0.6832334633965069,0.581723536714482,0.591237782524694,0.6198880527684876,0.5483870967741935,0.3695652173913043,"svae","wall-following-robot"
32,2,3,"relu","Dense",1024,16,0.01,2,0.2264957264957265,0.6732813080639167,0.581723536714482,0.591237782524694,0.6198880527684876,0.5483870967741935,0.3695652173913043,"svae","wall-following-robot"
32,2,3,"relu","Dense",1024,16,0.01,3,0.20824295010845986,0.6463164251207729,0.581723536714482,0.591237782524694,0.6198880527684876,0.5483870967741935,0.3695652173913043,"svae","wall-following-robot"
32,2,3,"relu","Dense",1024,16,0.01,4,0.21304347826086956,0.6554672984020811,0.581723536714482,0.591237782524694,0.6198880527684876,0.5483870967741935,0.3695652173913043,"svae","wall-following-robot"
32,2,3,"relu","Dense",1024,16,0.01,5,0.2833333333333333,0.6478167967298403,0.581723536714482,0.591237782524694,0.6198880527684876,0.5483870967741935,0.3695652173913043,"svae","wall-following-robot"
32,4,3,"relu","Dense",1024,16,0.01,1,0.42362525458248473,0.8015863062058715,0.4260746855993706,0.4425583156708528,0.8271088814567076,0.6411483253588517,0.3641304347826087,"svae","wall-following-robot"
32,4,3,"relu","Dense",1024,16,0.01,2,0.42231075697211157,0.8094620958751393,0.4260746855993706,0.4425583156708528,0.8271088814567076,0.6411483253588517,0.3641304347826087,"svae","wall-following-robot"
32,4,3,"relu","Dense",1024,16,0.01,3,0.4163265306122449,0.7968134522482349,0.4260746855993706,0.4425583156708528,0.8271088814567076,0.6411483253588517,0.3641304347826087,"svae","wall-following-robot"
32,4,3,"relu","Dense",1024,16,0.01,4,0.4098360655737705,0.7940379970271274,0.4260746855993706,0.4425583156708528,0.8271088814567076,0.6411483253588517,0.3641304347826087,"svae","wall-following-robot"
32,4,3,"relu","Dense",1024,16,0.01,5,0.3900414937759336,0.8132199925678186,0.4260746855993706,0.4425583156708528,0.8271088814567076,0.6411483253588517,0.3641304347826087,"svae","wall-following-robot"
32,8,3,"relu","Dense",1024,16,0.01,1,0.5869158878504673,0.8605490523968784,0.3319180564347423,0.34233782075681285,0.9391768859160164,0.7108433734939759,0.32065217391304346,"svae","wall-following-robot"
32,8,3,"relu","Dense",1024,16,0.01,2,0.5882352941176471,0.8541248606465998,0.3319180564347423,0.34233782075681285,0.9391768859160164,0.7108433734939759,0.32065217391304346,"svae","wall-following-robot"
32,8,3,"relu","Dense",1024,16,0.01,3,0.5762081784386617,0.8468715161649943,0.3319180564347423,0.34233782075681285,0.9391768859160164,0.7108433734939759,0.32065217391304346,"svae","wall-following-robot"
32,8,3,"relu","Dense",1024,16,0.01,4,0.6091743119266055,0.8556020066889634,0.3319180564347423,0.34233782075681285,0.9391768859160164,0.7108433734939759,0.32065217391304346,"svae","wall-following-robot"
32,8,3,"relu","Dense",1024,16,0.01,5,0.585635359116022,0.8495215533259012,0.3319180564347423,0.34233782075681285,0.9391768859160164,0.7108433734939759,0.32065217391304346,"svae","wall-following-robot"
32,2,3,"relu","Dense",1024,16,0.05,1,0.21973094170403587,0.6799307878112226,0.5796769360331471,0.5881430052671763,0.5998467112597546,0.540650406504065,0.36141304347826086,"svae","wall-following-robot"
32,2,3,"relu","Dense",1024,16,0.05,2,0.21476510067114093,0.6711631363805277,0.5796769360331471,0.5881430052671763,0.5998467112597546,0.540650406504065,0.36141304347826086,"svae","wall-following-robot"
32,2,3,"relu","Dense",1024,16,0.05,3,0.21145374449339208,0.6846757710888146,0.5796769360331471,0.5881430052671763,0.5998467112597546,0.540650406504065,0.36141304347826086,"svae","wall-following-robot"
32,2,3,"relu","Dense",1024,16,0.05,4,0.18344519015659955,0.6742916202155332,0.5796769360331471,0.5881430052671763,0.5998467112597546,0.540650406504065,0.36141304347826086,"svae","wall-following-robot"
32,2,3,"relu","Dense",1024,16,0.05,5,0.16972477064220184,0.6863503344481606,0.5796769360331471,0.5881430052671763,0.5998467112597546,0.540650406504065,0.36141304347826086,"svae","wall-following-robot"
32,4,3,"relu","Dense",1024,16,0.05,1,0.3795918367346939,0.7946627647714604,0.4158067656468719,0.4286725373192478,0.8454895949461166,0.7215189873417721,0.46467391304347827,"svae","wall-following-robot"
32,4,3,"relu","Dense",1024,16,0.05,2,0.40899795501022496,0.804289762170197,0.4158067656468719,0.4286725373192478,0.8454895949461166,0.7215189873417721,0.46467391304347827,"svae","wall-following-robot"
32,4,3,"relu","Dense",1024,16,0.05,3,0.41832669322709165,0.7979143441099964,0.4158067656468719,0.4286725373192478,0.8454895949461166,0.7215189873417721,0.46467391304347827,"svae","wall-following-robot"
32,4,3,"relu","Dense",1024,16,0.05,4,0.4094488188976378,0.8098244147157191,0.4158067656468719,0.4286725373192478,0.8454895949461166,0.7215189873417721,0.46467391304347827,"svae","wall-following-robot"
32,4,3,"relu","Dense",1024,16,0.05,5,0.40160642570281124,0.8134476031215161,0.4158067656468719,0.4286725373192478,0.8454895949461166,0.7215189873417721,0.46467391304347827,"svae","wall-following-robot"
32,8,3,"relu","Dense",1024,16,0.05,1,0.5115384615384615,0.8205987551096248,0.3837950818234372,0.39181059201915946,0.9289738944630248,0.6544502617801047,0.33967391304347827,"svae","wall-following-robot"
32,8,3,"relu","Dense",1024,16,0.05,2,0.5076923076923077,0.8328409513192121,0.3837950818234372,0.39181059201915946,0.9289738944630248,0.6544502617801047,0.33967391304347827,"svae","wall-following-robot"
32,8,3,"relu","Dense",1024,16,0.05,3,0.4868913857677903,0.8217089371980675,0.3837950818234372,0.39181059201915946,0.9289738944630248,0.6544502617801047,0.33967391304347827,"svae","wall-following-robot"
32,8,3,"relu","Dense",1024,16,0.05,4,0.4541832669322709,0.8161162207357859,0.3837950818234372,0.39181059201915946,0.9289738944630248,0.6544502617801047,0.33967391304347827,"svae","wall-following-robot"
32,8,3,"relu","Dense",1024,16,0.05,5,0.5140712945590994,0.827039204756596,0.3837950818234372,0.39181059201915946,0.9289738944630248,0.6544502617801047,0.33967391304347827,"svae","wall-following-robot"
32,2,3,"relu","Dense",1024,16,0.1,1,0.15964523281596452,0.5971618357487923,0.5865142903589405,0.5930480143379967,0.622414994425864,0.5800865800865801,0.3641304347826087,"svae","wall-following-robot"
32,2,3,"relu","Dense",1024,16,0.1,2,0.18303571428571427,0.6176700111482719,0.5865142903589405,0.5930480143379967,0.622414994425864,0.5800865800865801,0.3641304347826087,"svae","wall-following-robot"
32,2,3,"relu","Dense",1024,16,0.1,3,0.1461187214611872,0.6269672054998142,0.5865142903589405,0.5930480143379967,0.622414994425864,0.5800865800865801,0.3641304347826087,"svae","wall-following-robot"
32,2,3,"relu","Dense",1024,16,0.1,4,0.1258741258741259,0.615856094388703,0.5865142903589405,0.5930480143379967,0.622414994425864,0.5800865800865801,0.3641304347826087,"svae","wall-following-robot"
32,2,3,"relu","Dense",1024,16,0.1,5,0.15964523281596452,0.6196302489780751,0.5865142903589405,0.5930480143379967,0.622414994425864,0.5800865800865801,0.3641304347826087,"svae","wall-following-robot"
32,4,3,"relu","Dense",1024,16,0.1,1,0.42231075697211157,0.7975543478260869,0.4086493450140654,0.4271426754689923,0.8466508732813081,0.6811594202898551,0.38315217391304346,"svae","wall-following-robot"
32,4,3,"relu","Dense",1024,16,0.1,2,0.4330708661417323,0.7955174656261613,0.4086493450140654,0.4271426754689923,0.8466508732813081,0.6811594202898551,0.38315217391304346,"svae","wall-following-robot"
32,4,3,"relu","Dense",1024,16,0.1,3,0.4388349514563107,0.7847129319955407,0.4086493450140654,0.4271426754689923,0.8466508732813081,0.6811594202898551,0.38315217391304346,"svae","wall-following-robot"
32,4,3,"relu","Dense",1024,16,0.1,4,0.36809815950920244,0.7869797473058342,0.4086493450140654,0.4271426754689923,0.8466508732813081,0.6811594202898551,0.38315217391304346,"svae","wall-following-robot"
32,4,3,"relu","Dense",1024,16,0.1,5,0.4198019801980198,0.7939799331103679,0.4086493450140654,0.4271426754689923,0.8466508732813081,0.6811594202898551,0.38315217391304346,"svae","wall-following-robot"
32,8,3,"relu","Dense",1024,16,0.1,1,0.6036363636363636,0.8825622445187662,0.32180518362148164,0.33469206040077887,0.9585400408769973,0.7643312101910829,0.32608695652173914,"svae","wall-following-robot"
32,8,3,"relu","Dense",1024,16,0.1,2,0.6010928961748634,0.8800097547380157,0.32180518362148164,0.33469206040077887,0.9585400408769973,0.7643312101910829,0.32608695652173914,"svae","wall-following-robot"
32,8,3,"relu","Dense",1024,16,0.1,3,0.6007326007326007,0.8709355258268301,0.32180518362148164,0.33469206040077887,0.9585400408769973,0.7643312101910829,0.32608695652173914,"svae","wall-following-robot"
32,8,3,"relu","Dense",1024,16,0.1,4,0.5757009345794393,0.8628112225938314,0.32180518362148164,0.33469206040077887,0.9585400408769973,0.7643312101910829,0.32608695652173914,"svae","wall-following-robot"
32,8,3,"relu","Dense",1024,16,0.1,5,0.5989110707803993,0.8758965068747677,0.32180518362148164,0.33469206040077887,0.9585400408769973,0.7643312101910829,0.32608695652173914,"svae","wall-following-robot"
32,2,3,"relu","Dense",1024,16,0.01,1,0.5561797752808989,0.9675362992071613,0.507601579270492,0.5175908361727846,0.9285503543606127,0.7341772151898734,0.24066390041493776,"svae","waveform-1"
32,2,3,"relu","Dense",1024,16,0.01,2,0.5770308123249299,0.9634653894200288,0.507601579270492,0.5175908361727846,0.9285503543606127,0.7341772151898734,0.24066390041493776,"svae","waveform-1"
32,2,3,"relu","Dense",1024,16,0.01,3,0.5577464788732395,0.9601446318604403,0.507601579270492,0.5175908361727846,0.9285503543606127,0.7341772151898734,0.24066390041493776,"svae","waveform-1"
32,2,3,"relu","Dense",1024,16,0.01,4,0.5373961218836565,0.9648652550831446,0.507601579270492,0.5175908361727846,0.9285503543606127,0.7341772151898734,0.24066390041493776,"svae","waveform-1"
32,2,3,"relu","Dense",1024,16,0.01,5,0.5568181818181818,0.9666386275039077,0.507601579270492,0.5175908361727846,0.9285503543606127,0.7341772151898734,0.24066390041493776,"svae","waveform-1"
